Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
529,"[3014.7715917601636, 2491.6339469061422, 3991.535628978234, 26146.38477422764, 718.5403798095781, 3864.217621849547, 3282.9563959837683, 3114.915035563005]","[1215733.08718336, 1223981.7386975037, 1139889.26275757, 1262071.5031801087, 548138.3960306693, 1230564.0017375597, 1188387.1702606666, 1196771.893065891]","[17, 10, 16, 20, 15, 14, 17, 14]","[2135.0906095551895, 2147.4730737365367, 2480.3827751196172, 18514.285714285714, 2318.4257602862253, 2449.9054820415877, 2521.4007782101166, 2605.025125628141]",978.0,2650.306748466258
530,"[3895.3208671064613, 4140.611760986635, 3464.7818428911655, 26416.585783257484, 1941.8716888158572, 5210.743452430128, 4041.7119154858888, 5966.863664228266]","[2309766.2312717377, 2315460.3510406306, 2192660.66152472, 2461858.8995041843, 927793.6080477653, 2313121.0553481285, 2289052.5206006127, 2197062.137279723]","[12, 11, 13, 8, 17, 17, 13, 20]","[1146.9026548672566, 1154.0516473731077, 1317.7427554651754, 10493.927125506072, 1233.6982389338411, 1301.8583626318432, 1333.3333333333333, 1375.0663129973475]",1850.0,1401.081081081081
531,"[4665.189519161262, 5153.792160938346, 4978.238134728165, 46247.56453141155, 1909.4907825132968, 4714.020101875274, 4173.715897028643, 4167.205433377753]","[2285625.305442557, 2283800.423185279, 2166539.149826543, 2389860.9908925127, 969317.5065154531, 2263504.500517163, 2258428.803495865, 2214085.5770418225]","[18, 18, 16, 15, 20, 18, 15, 12]","[1151.4882274544648, 1160.77026421854, 1343.701399688958, 10164.70588235294, 1258.2524271844661, 1327.8688524590164, 1356.3579277864992, 1391.304347826087]",1833.0,1414.0752864157118
532,"[2030.2735527252196, 2748.7966296726527, 4081.6619555419197, 26035.817115341742, 3085.8800690231374, 4538.064381443527, 6479.510137769223, 4346.249717563992]","[2324444.920638794, 2315314.8073939285, 2225068.422170933, 2453894.748003423, 934169.9294122444, 2311831.5041933656, 2214686.6706249313, 2286892.0170014403]","[8, 10, 10, 10, 15, 16, 17, 12]","[1130.3968600087221, 1135.3482260183969, 1292.7680798004988, 10936.708860759494, 1223.7960339943343, 1290.1941264310603, 1321.7746047934727, 1355.6485355648535]",1891.0,1370.7033315705976
533,"[7247.559698601662, 3255.148700766186, 3853.437539491919, 47622.26263877061, 1083.4002214559134, 4223.902550550379, 5555.084081718493, 5637.823774809607]","[2281049.945708158, 2315654.02944993, 2235782.921325282, 2301112.71040149, 1022674.9697590136, 2310224.681768556, 2269950.283210117, 2203057.4367383868]","[20, 11, 11, 24, 11, 14, 15, 18]","[1142.3534596738652, 1147.9185119574845, 1315.0684931506848, 10368.0, 1233.1113225499523, 1301.8583626318432, 1336.7715317173802, 1375.0663129973475]",1856.0,1396.551724137931
534,"[3111.0136100462987, 3855.3058666367015, 4404.618681946603, 52072.39563676053, 1758.7557680285458, 3959.5779636434445, 2927.5794747155605, 3397.077313278588]","[2316522.561939302, 2312928.138115412, 2230305.008227817, 2326321.023621805, 967208.7861648789, 2314337.4185636607, 2297233.197221701, 2309820.942817044]","[10, 11, 12, 20, 11, 14, 14, 11]","[1129.4117647058824, 1136.3437088996054, 1295.352323838081, 10536.585365853658, 1215.1898734177216, 1288.910989557434, 1324.4762391415431, 1357.7789418543741]",1880.0,1378.723404255319
535,"[2819.986268260011, 2683.541602815856, 3184.603520451064, 34483.87067458859, 1454.668409544319, 5298.058577249183, 4411.731435795851, 4574.25629154981]","[2307670.1734009534, 2306763.464436212, 2183345.194690513, 2484947.4561245427, 924381.7765791721, 2292966.2505570916, 2256157.845201314, 2247550.6200338807]","[12, 13, 12, 8, 13, 16, 11, 13]","[1152.0, 1158.694680375503, 1314.4016227180527, 11269.565217391304, 1241.9741255390513, 1311.740890688259, 1340.2275077559461, 1370.7033315705976]",1864.0,1390.5579399141632
536,"[4487.762504710033, 6449.499909305651, 6403.577775234033, 25268.10152024659, 2035.6722417290218, 5962.48880484036, 8737.391581440148, 3341.4098793897474]","[2297534.775962751, 2287007.4777477975, 2150890.7233331925, 2448813.8897236045, 1047937.4619625921, 2283888.170661019, 2197770.998766956, 2240702.870887347]","[15, 18, 20, 10, 18, 17, 27, 9]","[1143.865842894969, 1155.0802139037432, 1340.9208484221417, 9744.36090225564, 1246.7532467532467, 1313.7354282818044, 1346.4935064935064, 1386.8378812199037]",1841.0,1407.930472569256
537,"[4256.2777987317695, 3579.869390290843, 5152.018457256176, 42410.27447605145, 1057.5094137974397, 6239.307132370426, 3549.6356964493134, 3559.990280307225]","[2293783.3514922354, 2315155.993867391, 2242774.595913217, 2401269.934652778, 1009075.4775924075, 2248241.68332616, 2241884.714193615, 2290312.3062043027]","[15, 11, 11, 14, 13, 22, 13, 11]","[1141.8502202643172, 1149.4456762749446, 1320.4279164544066, 10285.714285714286, 1236.0515021459228, 1305.793450881612, 1336.7715317173802, 1370.7033315705976]",1861.0,1392.7995701235895
538,"[5152.49092361406, 3227.793408735106, 5750.444587725076, 56880.44769073803, 3401.7119044555325, 8680.660103478442, 4304.642527898551, 4399.847164681746]","[2296119.314639526, 2299552.576119346, 2182581.1017771238, 2408468.9204320195, 1008664.6152184547, 2293063.8168586427, 2294347.698742096, 2188482.6385823986]","[15, 13, 17, 18, 24, 21, 11, 14]","[1125.9774109470027, 1133.3624836029733, 1311.0773899848255, 9893.129770992366, 1226.6919072408898, 1297.2972972972973, 1331.9630010277492, 1372.8813559322034]",1854.0,1398.0582524271845
539,"[4478.519708171565, 4585.675756946874, 5020.330835782971, 38084.88999808849, 2295.3529408076815, 6008.613981130716, 2012.1371785611932, 3525.0843158758144]","[2290027.8202112694, 2283452.4446198107, 2211061.0532289497, 2399848.3124216856, 963637.6530806023, 2290923.5853722556, 2323544.139219432, 2219298.0138231735]","[17, 18, 13, 13, 16, 15, 9, 16]","[1150.4660452729693, 1159.731543624161, 1336.0824742268042, 10245.05928853755, 1249.7589199614272, 1315.0684931506848, 1342.3096841015017, 1378.723404255319]",1850.0,1401.081081081081
540,"[3038.0925680833966, 4811.329965227076, 6639.006732996093, 52612.25659920225, 2638.0773623872155, 3963.0135860243936, 4993.8640348687295, 8935.559221025605]","[2327189.1596995443, 2281211.1089906977, 2182634.322713829, 2349042.07033571, 953530.0997990955, 2340390.763196357, 2252525.3146323534, 2101863.38201624]","[8, 19, 18, 17, 13, 12, 15, 22]","[1136.842105263158, 1149.9556344276841, 1324.4762391415431, 10579.591836734693, 1246.1538461538462, 1311.0773899848255, 1338.1517811048013, 1377.9904306220096]",1846.0,1404.1170097508125
541,"[1862.958290867009, 2070.787726827196, 2523.342476293043, 19709.669751539845, 2537.4549421929637, 3246.480974115763, 4291.2264911443135, 3691.292970357507]","[1236517.2467496076, 1222761.8185571462, 1142010.087302477, 1228196.9232143352, 575953.6179804243, 1237478.4627416634, 1212041.3535305616, 1176173.480299853]","[12, 11, 12, 19, 17, 16, 16, 17]","[2151.0373443983403, 2158.2014987510406, 2533.724340175953, 17395.973154362415, 2354.223433242507, 2499.5178399228544, 2563.79821958457, 2626.139817629179]",971.0,2669.4129763130795
542,"[3643.10993895044, 3042.9943351728184, 3962.3465214849157, 57972.9046126583, 1658.2833101908243, 6224.4331618606275, 4145.339592216987, 4466.619737112074]","[2310882.1598004196, 2311293.324969543, 2243832.44342153, 2344924.2123909406, 934390.3988561371, 2300953.9731316403, 2311251.3834230844, 2249521.5893748864]","[12, 12, 11, 21, 11, 19, 12, 11]","[1155.5951850200624, 1162.3318385650225, 1319.755600814664, 11172.413793103447, 1246.1538461538462, 1314.4016227180527, 1341.6149068322982, 1378.723404255319]",1849.0,1401.8388318009736
543,"[4706.835510122856, 3886.7902092339236, 5500.2333187767545, 42881.50017866432, 675.184494661892, 4688.303883876929, 4746.338189534954, 4830.105425984146]","[2286343.2875199956, 2295348.675696155, 2177534.190956925, 2385515.5680894437, 1078308.1821390397, 2307028.804109185, 2241457.793879561, 2218378.58646458]","[17, 13, 16, 15, 11, 13, 14, 13]","[1122.5638804677349, 1131.877729257642, 1318.413021363174, 9635.687732342007, 1232.524964336662, 1299.899699097292, 1330.5954825462013, 1369.9788583509514]",1860.0,1393.5483870967741
544,"[3150.191245582894, 4619.577628317801, 4208.885555943862, 35195.197827512326, 323.3888281793971, 3596.4550166873005, 5797.179430257155, 6208.20502273041]","[2314091.792547188, 2274295.948921448, 2220706.521331577, 2406122.012554281, 967424.1034368731, 2331987.663444058, 2212895.2840945963, 2276133.9053111603]","[11, 20, 14, 13, 10, 9, 19, 12]","[1135.3482260183969, 1141.8502202643172, 1313.0699088145896, 10125.0, 1228.436018957346, 1292.123629112662, 1322.4489795918366, 1365.6480505795573]",1869.0,1386.8378812199037
545,"[3278.5417891210773, 3414.5180732330464, 5542.095739036533, 38276.15866865203, 2408.1070328467117, 3828.7613783091483, 5733.01124364669, 5848.150441979217]","[2300636.8726248723, 2298469.0929007167, 2205510.5312559786, 2390460.7702992465, 982103.1405297049, 2339379.3950396692, 2241647.248567601, 2231741.902412943]","[14, 14, 15, 13, 19, 11, 15, 16]","[1128.4283848498042, 1136.3437088996054, 1309.090909090909, 10164.70588235294, 1227.8540975840833, 1296.648324162081, 1329.9127757824526, 1364.9289099526065]",1874.0,1383.1376734258272
546,"[5889.291136643175, 3034.9261150465327, 5569.150937339976, 44693.15276867315, 1230.9429551644619, 2355.1667308146757, 6811.515161515603, 4433.29266412197]","[2296392.235009935, 2310516.506690341, 2153429.022601055, 2441594.0369355767, 959435.5008160294, 2286519.866977801, 2247820.5453473325, 2162503.9611729966]","[15, 11, 13, 12, 11, 13, 17, 17]","[1130.3968600087221, 1135.3482260183969, 1303.1674208144796, 10368.0, 1226.1116367076631, 1295.352323838081, 1323.799795709908, 1351.40771637122]",1896.0,1367.0886075949368
547,"[3243.8810626474633, 5373.08596119133, 5939.997527086254, 36669.6382471192, 1745.507188150892, 4457.347106569785, 5101.81548280622, 5786.289568870137]","[2318766.399408862, 2271608.0925426576, 2200804.752609459, 2421519.072936086, 958611.4526693762, 2302457.2572901947, 2314244.3197351135, 2152666.159804716]","[10, 19, 17, 12, 12, 13, 13, 17]","[1127.9373368146214, 1135.3482260183969, 1311.740890688259, 9855.513307984791, 1224.9527410207938, 1292.7680798004988, 1323.12404287902, 1362.7760252365931]",1864.0,1390.5579399141632
548,"[5300.536509196825, 4770.436356837836, 2924.1780534862023, 39852.26766651244, 2360.2260922282894, 6167.022708758889, 3043.2577781030677, 4740.334871292536]","[2291766.2192836907, 2292266.202820527, 2282619.140799075, 2385152.62809348, 997297.3789394259, 2277048.035668531, 2322501.1765350793, 2294495.8118099337]","[17, 16, 10, 16, 14, 18, 10, 12]","[1149.4456762749446, 1160.77026421854, 1340.9208484221417, 10493.927125506072, 1261.3138686131388, 1332.6478149100258, 1365.6480505795573, 1398.8127361036159]",1831.0,1415.6198798470782
549,"[2088.021949457251, 1174.3454940022496, 1835.8790308773775, 34183.95067214747, 1690.1072122911069, 2010.621144148744, 3982.3410038398424, 1145.535149304662]","[1282101.9405668539, 1297194.2631868045, 1218571.7477615986, 1250727.0888730758, 570680.4429661148, 1273943.6295606606, 1250335.825236662, 1305943.1015100915]","[12, 11, 12, 22, 14, 11, 18, 16]","[2050.6329113924053, 2060.4133545310015, 2380.1652892561983, 18125.874125874125, 2238.3419689119173, 2358.5077343039125, 2417.910447761194, 2478.0114722753347]",1036.0,2501.930501930502
550,"[1280.3836819706903, 1328.1151584301028, 1362.9621255423108, 10751.882815976696, 1165.9135582180843, 1530.815150939162, 1733.0322731309009, 2484.4563944234446]","[806808.9668921068, 817923.7536130704, 804267.7698613887, 873333.6560677917, 339414.88027133455, 806628.8591102709, 800696.471196121, 759934.6884469502]","[17, 13, 14, 11, 13, 14, 21, 21]","[3272.7272727272725, 3293.519695044473, 3745.664739884393, 32000.0, 3536.1527967257844, 3724.137931034483, 3789.4736842105262, 3886.056971514243]",653.0,3969.3721286370596
551,"[3034.807396991833, 3385.3424426980787, 5715.634808301868, 47634.08711635647, 1460.3029000044305, 4925.083727895681, 4644.319250672936, 6035.383214071331]","[2317896.4345049085, 2305348.887542564, 2146455.784322994, 2361845.6281660777, 1000540.1759276263, 2276249.4279824975, 2253008.3795056264, 2142119.764892803]","[10, 13, 17, 19, 12, 17, 12, 18]","[1127.4467159634623, 1131.877729257642, 1307.7699293642786, 9744.36090225564, 1220.3389830508474, 1286.3523573200991, 1322.4489795918366, 1364.9289099526065]",1870.0,1386.096256684492
552,"[5803.376440584614, 4326.441727960944, 3841.482830758142, 41272.93359326575, 2351.3827045144326, 4985.145097657308, 5150.97217912865, 4727.798215474426]","[2304185.9945313027, 2292735.277570793, 2164103.037019447, 2414853.6861277595, 1009834.4732621857, 2308862.6954500875, 2249821.978238549, 2258980.421291724]","[14, 14, 12, 12, 12, 17, 17, 11]","[1140.8450704225352, 1148.936170212766, 1323.12404287902, 10164.70588235294, 1237.8223495702007, 1311.740890688259, 1347.193347193347, 1382.4]",1850.0,1401.081081081081
553,"[4856.68121380811, 4467.311580754179, 4944.821638049413, 42231.513983519886, 2892.7378404101078, 3625.1311771858645, 3063.1932096284645, 3895.9802408180008]","[2302547.6986032603, 2292085.765837337, 2112488.0814124513, 2382822.7431160407, 984206.1223674326, 2308944.697835861, 2349961.8003646196, 2270383.9343042667]","[14, 15, 18, 14, 20, 11, 6, 11]","[1137.8402107111501, 1147.9185119574845, 1333.3333333333333, 10085.603112840467, 1250.3617945007236, 1317.0731707317073, 1342.3096841015017, 1369.9788583509514]",1870.0,1386.096256684492
554,"[3431.4979817714498, 4624.215313374734, 3532.881367179402, 31320.814911554477, 1663.6744433711085, 5857.150657135059, 3950.000763220132, 3396.937941708652]","[2298796.3686380647, 2283032.245414353, 2199153.4046040615, 2409966.761340371, 968131.7023981351, 2301910.846117478, 2248875.4259778294, 2286711.8573461324]","[15, 17, 16, 9, 8, 18, 16, 8]","[1149.9556344276841, 1157.142857142857, 1329.9127757824526, 10326.693227091633, 1245.555021624219, 1316.4042661249366, 1346.4935064935064, 1375.0663129973475]",1863.0,1391.304347826087
555,"[4399.552058788563, 6800.157658139806, 5254.318282543646, 38344.861859253615, 2047.0959569093575, 3885.0896586929375, 4631.4687266163955, 8496.298685202186]","[2298252.134290565, 2263699.510406364, 2202393.262063164, 2384987.30556837, 983762.1669541067, 2338359.4024145, 2270304.713492088, 2168953.728195643]","[15, 22, 16, 13, 15, 11, 16, 21]","[1146.9026548672566, 1156.6265060240964, 1335.3941267387945, 10164.70588235294, 1248.5549132947976, 1319.755600814664, 1351.40771637122, 1390.5579399141632]",1830.0,1416.3934426229507
556,"[4289.148665930541, 2262.134578439618, 5072.840434203876, 40868.81789569731, 1547.4229514884828, 6198.344801863548, 4280.362083584449, 5237.455540370306]","[2301419.9732255917, 2333638.0130030126, 2201383.663844253, 2410252.0151137, 989295.1661420437, 2293570.516500845, 2283898.787669502, 2272119.64538729]","[15, 8, 13, 16, 18, 21, 12, 11]","[1157.6596694953105, 1164.4204851752022, 1340.2275077559461, 10285.714285714286, 1256.4226854095978, 1329.2307692307693, 1357.7789418543741, 1386.8378812199037]",1844.0,1405.6399132321042
557,"[5195.393737667109, 5690.331643857501, 8479.95446680245, 29634.08206239329, 1703.2440038598202, 6502.934602343265, 6939.86324292193, 4768.1318768703]","[2288398.3726094603, 2255549.2034116006, 2157678.731635871, 2408110.253107998, 1062715.4323527035, 2257377.627932603, 2252900.4303518524, 2271061.278501244]","[17, 23, 23, 12, 16, 19, 21, 14]","[1146.3954002653693, 1160.2506714413607, 1369.255150554675, 9224.199288256228, 1268.1017612524463, 1339.5348837209303, 1377.258235919235, 1417.167851284855]",1804.0,1436.8070953436807
558,"[3429.6028588395084, 4246.436785585028, 4390.958616033854, 32977.41196808852, 580.7863336722203, 4456.189670177099, 5617.653201083503, 3429.869984670114]","[2308804.4870815254, 2281151.6437709704, 2190150.825575781, 2406018.8967912877, 981011.1602138808, 2300674.708243109, 2284482.0784539473, 2244572.689899525]","[12, 18, 13, 13, 14, 14, 16, 12]","[1131.3836752509822, 1140.8450704225352, 1314.4016227180527, 10245.05928853755, 1230.7692307692307, 1297.9469203805709, 1325.8312020460357, 1361.3445378151262]",1873.0,1383.876134543513
559,"[2638.361993914308, 4972.17762573115, 3442.4747528777466, 59115.22661109317, 1555.5582622972454, 5367.405024174713, 5757.483832058973, 2895.593927713096]","[2320872.1831333414, 2293898.875023559, 2145366.8607742176, 2382854.534866637, 987340.590266517, 2321011.2855757447, 2288964.8227945683, 2298054.98939462]","[9, 15, 11, 17, 18, 17, 14, 10]","[1131.877729257642, 1137.8402107111501, 1311.0773899848255, 10125.0, 1229.6015180265654, 1299.248120300752, 1334.7064881565398, 1372.1545791424035]",1865.0,1389.8123324396784
560,"[3198.6221995793967, 3412.3845705174053, 5069.422559083217, 37035.53218968601, 1542.6517858884986, 5982.390659774481, 4332.4431841999985, 5163.0907910702235]","[2290561.3046190077, 2312277.8176531433, 2133971.811681122, 2396054.5787364054, 1005202.3052875886, 2295155.216502379, 2318363.62826987, 2221442.765785423]","[14, 12, 16, 15, 17, 20, 12, 17]","[1136.842105263158, 1146.3954002653693, 1322.4489795918366, 10164.70588235294, 1240.1913875598086, 1309.090909090909, 1338.1517811048013, 1371.4285714285713]",1863.0,1391.304347826087
561,"[2799.553418548481, 2796.0648042304583, 4857.435230989811, 25918.52639716349, 2715.6723088746544, 5028.857900657153, 4292.863088933153, 4072.926041904241]","[2302588.388093564, 2322064.6433109855, 2183432.0325498786, 2393029.866484854, 978330.6491459914, 2296206.9260089616, 2283924.1126086335, 2255975.018429232]","[13, 9, 15, 12, 17, 21, 15, 11]","[1133.3624836029733, 1142.857142857143, 1319.755600814664, 10204.72440944882, 1238.4137601528905, 1307.1104387291982, 1337.4613003095976, 1372.8813559322034]",1858.0,1395.0484391819161
562,"[6901.041550402634, 4312.617702120263, 5542.6916287710055, 26607.59435512033, 1969.1549220080387, 4375.620566363536, 4144.057496518849, 5604.330270756017]","[2265119.8542554076, 2298711.3515323056, 2176301.164527212, 2407429.3616914684, 962404.7815596953, 2283980.579545956, 2315911.52214996, 2225553.742962593]","[23, 15, 16, 9, 13, 14, 12, 14]","[1157.6596694953105, 1168.6203787195673, 1344.3983402489628, 10536.585365853658, 1262.5426205552849, 1331.9630010277492, 1359.916054564533, 1394.298009682625]",1832.0,1414.8471615720523
563,"[3890.709921092195, 5184.893103627226, 7082.507686638191, 40712.19833262222, 2004.845791758327, 5291.1517416994175, 4799.413858493862, 4908.60141755961]","[2306932.91358106, 2300029.2745446875, 2161489.166561789, 2420121.43305533, 968430.2001929528, 2324955.551773635, 2259259.0868451553, 2262492.2420094595]","[11, 15, 19, 16, 14, 15, 14, 13]","[1130.3968600087221, 1138.3399209486165, 1313.7354282818044, 10085.603112840467, 1231.353919239905, 1299.899699097292, 1331.2788906009246, 1363.4928984744872]",1874.0,1383.1376734258272
564,"[5276.2016524353785, 2368.1466277803042, 5688.576090113644, 37726.04730829922, 1559.4480216867832, 5881.817833531551, 6467.1981645396, 5661.341429335455]","[2295585.819031284, 2317173.6952231936, 2229997.7196196285, 2372694.0100655165, 997128.2183622476, 2296467.3240423747, 2224182.3573775515, 2215583.985675767]","[15, 10, 13, 17, 11, 16, 23, 18]","[1134.8511383537652, 1142.857142857143, 1316.4042661249366, 10125.0, 1232.524964336662, 1301.8583626318432, 1332.6478149100258, 1373.6089030206676]",1851.0,1400.32414910859
565,"[3476.045974831246, 3374.7501143827267, 4427.758444419393, 36256.03483619787, 2080.9715106160374, 3426.5252263209945, 6695.616393958365, 2791.894361018554]","[2301511.0980518037, 2306801.4484972223, 2216610.785275697, 2375114.4354365724, 976919.453633687, 2324804.125542558, 2202835.773429951, 2273831.717380907]","[13, 13, 16, 15, 22, 12, 20, 12]","[1145.3822359699514, 1155.5951850200624, 1332.6478149100258, 10164.70588235294, 1247.3532242540905, 1319.755600814664, 1354.2319749216301, 1383.1376734258272]",1857.0,1395.799676898223
566,"[3912.9175831080397, 2398.9975380464853, 6936.280037882347, 24538.56093444189, 1928.0418390700559, 3476.851361112313, 5533.080514671615, 4663.369069046994]","[2285003.8465533177, 2324950.4188751522, 2134712.14689731, 2360999.1518978956, 1004347.5498616486, 2340198.4657843974, 2235581.839985533, 2197729.8955884553]","[16, 8, 19, 11, 16, 8, 20, 15]","[1116.760017233951, 1124.0242844752818, 1296.0, 10007.722007722008, 1216.3303613327078, 1279.3682132280355, 1309.7524002021223, 1353.5248041775458]",1878.0,1380.1916932907347
567,"[4339.387683410643, 4195.414759005945, 2328.8626646758044, 34214.12295800144, 2281.11445814727, 5242.068493484152, 5989.913062738984, 2332.6623749862397]","[2292233.7362707276, 2305413.3081388585, 2216925.013383824, 2478102.0313324374, 982460.2952557863, 2309454.2067451943, 2252033.4282150455, 2282984.9243592755]","[16, 13, 7, 9, 12, 16, 15, 10]","[1148.4271156402303, 1156.1106155218554, 1317.7427554651754, 10890.75630252101, 1241.9741255390513, 1308.4300858152449, 1333.3333333333333, 1369.255150554675]",1862.0,1392.0515574650913
568,"[4637.633021309944, 4144.478854057437, 4442.641880204529, 64680.076720960526, 786.4398877495025, 4548.622594022961, 5597.604946564484, 6451.656514453202]","[2294512.3839490092, 2310001.206777907, 2181609.2080334867, 2261355.649248251, 995534.5603483343, 2310709.2236490534, 2240604.7299960847, 2153082.4438606417]","[17, 12, 13, 26, 17, 14, 15, 20]","[1149.4456762749446, 1158.176943699732, 1336.7715317173802, 10368.0, 1255.2058111380145, 1323.12404287902, 1353.5248041775458, 1392.7995701235895]",1830.0,1416.3934426229507
569,"[2693.663885655038, 4863.501214436813, 3630.578112477878, 31403.069334804317, 1722.9520216192159, 5621.349404123339, 3466.4847152656725, 3780.605966485252]","[2301397.677933339, 2294582.52960318, 2257940.333616771, 2413607.455735193, 955083.1981707403, 2293400.8908195505, 2303529.712691341, 2275987.5672256653]","[14, 16, 10, 12, 19, 17, 11, 8]","[1136.842105263158, 1141.8502202643172, 1312.4050632911392, 10204.72440944882, 1230.1850972947318, 1297.9469203805709, 1329.2307692307693, 1363.4928984744872]",1872.0,1384.6153846153845
570,"[4548.190360240816, 2658.602068839518, 3351.3797413328048, 31248.4032553266, 1510.7358891253295, 4671.247800303656, 6117.621595801606, 5498.672061487534]","[2306796.601592428, 2324803.2239659373, 2245516.0280206655, 2429961.3382829954, 973483.8193707172, 2275732.22219194, 2268714.9310504557, 2203377.9947748883]","[13, 8, 13, 9, 13, 19, 17, 19]","[1141.8502202643172, 1148.936170212766, 1311.0773899848255, 10710.743801652892, 1233.6982389338411, 1304.4791142425768, 1345.096004151531, 1387.5802997858673]",1840.0,1408.695652173913
571,"[2405.1893831992425, 5389.675035541581, 4625.592099897283, 34015.67831045457, 1889.9192583489573, 4008.141127394152, 3638.2020616862856, 4062.92200930633]","[2311137.2255933844, 2279210.1539544463, 2133758.0600389247, 2421129.9295887686, 1032567.5873262818, 2318781.075936966, 2303571.0114462036, 2222528.165552107]","[11, 17, 12, 13, 23, 10, 13, 13]","[1118.2053494391716, 1124.5119305856833, 1311.740890688259, 9290.322580645161, 1218.045112781955, 1283.1683168316831, 1315.0684931506848, 1359.2029365495544]",1869.0,1386.8378812199037
572,"[3052.776031834092, 2959.0559799860844, 3987.006286419651, 41522.34829869816, 1739.637905971896, 6431.386532936242, 5185.665843026327, 5163.5417386923245]","[2310505.017425063, 2314313.7463177308, 2268389.935437886, 2401509.3146998943, 999196.4042434643, 2208925.5572354305, 2278975.646659056, 2237262.2374282954]","[11, 12, 8, 15, 17, 17, 14, 18]","[1148.4271156402303, 1152.5122276567363, 1319.0839694656488, 10451.612903225807, 1237.2315035799522, 1307.1104387291982, 1342.3096841015017, 1377.9904306220096]",1856.0,1396.551724137931
573,"[4204.737636252508, 5501.964723305642, 6094.1809036199575, 33285.7998136477, 746.7828150854763, 3532.1105788584737, 5232.612575135653, 2995.4612208617136]","[2298591.880308007, 2300366.8235654053, 2202331.567423276, 2424180.1766709597, 986716.751624326, 2322698.990357846, 2297506.524075645, 2289144.6414527986]","[15, 14, 19, 12, 9, 11, 14, 10]","[1134.8511383537652, 1142.3534596738652, 1319.0839694656488, 9969.23076923077, 1234.2857142857142, 1304.4791142425768, 1334.0195573854865, 1364.2105263157894]",1874.0,1383.1376734258272
574,"[4052.377729292067, 2969.7844786404785, 4541.182145164484, 42891.53758658962, 2387.5168470146673, 6163.983517966998, 2848.1552734990446, 6839.193304324745]","[2307378.461629476, 2329144.277684442, 2194078.8387400364, 2407489.455804395, 964077.4957897863, 2312457.703878564, 2301669.8691519564, 2195248.832717153]","[13, 8, 15, 13, 18, 17, 9, 16]","[1143.3612704014115, 1149.4456762749446, 1313.0699088145896, 10890.75630252101, 1240.1913875598086, 1307.7699293642786, 1336.7715317173802, 1372.8813559322034]",1857.0,1395.799676898223
575,"[5694.269268405052, 5312.38080058619, 6041.408670265946, 42047.91835582795, 1862.278196517432, 4297.412351810716, 5186.913344067447, 4404.738466561209]","[2286307.5606379914, 2282974.432004771, 2158291.881672273, 2390170.088003188, 986920.6737772226, 2313629.225916258, 2253052.02258571, 2209807.0326487906]","[18, 18, 17, 15, 13, 15, 17, 13]","[1137.340939008337, 1147.410358565737, 1326.5097236438075, 10046.511627906977, 1241.3793103448277, 1309.7524002021223, 1347.193347193347, 1389.0675241157555]",1839.0,1409.4616639477977
576,"[2428.126772378829, 3645.8783872554427, 6092.442263654768, 21844.18759226554, 1843.3976430034336, 3649.925709932165, 3792.5224051277237, 4744.529259454042]","[2288799.2577752457, 2307462.0344353216, 2140262.5336209727, 2420237.6836300693, 989613.3486571352, 2325405.4388148906, 2300007.6142221964, 2250116.1439217185]","[15, 12, 17, 8, 12, 13, 14, 14]","[1140.3431588209414, 1145.3822359699514, 1320.4279164544066, 9969.23076923077, 1233.6982389338411, 1299.899699097292, 1330.5954825462013, 1373.6089030206676]",1853.0,1398.8127361036159
577,"[3703.625703609741, 4759.010937906383, 5822.8418732205555, 40623.14420055119, 882.4987474617716, 6733.894741545223, 5589.42151718156, 6078.507376080306]","[2303233.936107314, 2292900.2740373877, 2175774.7047197223, 2359907.528064062, 1021715.5434079915, 2265345.6345999152, 2270419.989772378, 2157807.2440892225]","[12, 17, 16, 16, 12, 20, 15, 21]","[1151.4882274544648, 1162.8532974427994, 1347.8939157566303, 10046.511627906977, 1258.863525983487, 1328.5494618144542, 1358.4905660377358, 1392.7995701235895]",1835.0,1412.5340599455042
578,"[5420.551029520021, 3316.768303368387, 5442.578524688072, 48695.93827006978, 1778.304103872953, 4574.070485508727, 4487.624842307617, 6399.237836924972]","[2303769.9328486207, 2312743.348872957, 2201397.0007319315, 2330099.063843852, 995490.6780908296, 2296216.375299479, 2270580.849539985, 2240255.719364379]","[13, 12, 14, 20, 17, 16, 11, 14]","[1130.890052356021, 1139.3406593406594, 1319.755600814664, 9969.23076923077, 1234.2857142857142, 1303.8229376257545, 1334.0195573854865, 1366.3679493937796]",1868.0,1387.5802997858673
579,"[3685.7329235849325, 3210.110295328189, 4792.001835624519, 31501.58494940518, 1766.5805303255536, 5321.849593079204, 5827.695538642337, 2275.0975202588047]","[2300756.084059721, 2304453.08519019, 2288610.4619524167, 2420378.9574303543, 962733.3070468057, 2290180.6533869775, 2298912.0576447574, 2288114.988606392]","[15, 12, 12, 9, 9, 15, 15, 7]","[1146.9026548672566, 1153.0249110320285, 1315.736040609137, 10666.666666666666, 1236.0515021459228, 1306.4516129032259, 1333.3333333333333, 1365.6480505795573]",1868.0,1387.5802997858673
