Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
190,"[4917.2225046373505, 5140.576191133805, 5719.64536070143, 8201.198689091609, 5037.45023159736, 4551.281914305816, 7715.213425565244]","[2301710.2476326125, 2321407.841726936, 2287151.76283448, 2287545.162104178, 2287772.934248691, 2318220.950855276, 2218253.0592468902]","[17, 14, 18, 22, 16, 10, 15]","[1265.625, 1292.7680798004988, 1320.4279164544066, 1352.112676056338, 1383.1376734258272, 1418.71921182266, 1466.893039049236]",1730.0,1498.2658959537573
191,"[6238.7095192500865, 5764.483047322477, 5532.461306669491, 4436.211311033438, 3777.360784948824, 6204.854510770194, 5473.113200342248]","[2292301.583205079, 2289789.3690076256, 2300432.9404064864, 2338906.9260101765, 2309939.016807123, 2322187.8371625757, 2204287.2847800595]","[17, 15, 18, 14, 10, 14, 19]","[1269.3437806072477, 1294.0589116325511, 1323.799795709908, 1351.40771637122, 1375.7961783439491, 1403.3567948023822, 1444.0111420612814]",1762.0,1471.05561861521
192,"[2889.072712050308, 4286.12680016837, 3457.0178414343945, 5172.527311505067, 6335.699311000454, 4403.167516833027, 4436.696858571314]","[2351182.0088029765, 2341801.342117897, 2315583.47176671, 2308064.7552772034, 2307493.2993281656, 2300677.206351431, 2252838.980043164]","[8, 11, 13, 15, 19, 14, 11]","[1271.2113781265325, 1291.4798206278026, 1316.4042661249366, 1345.096004151531, 1375.7961783439491, 1405.6399132321042, 1444.8160535117056]",1764.0,1469.3877551020407
193,"[4601.541631618773, 4084.5969833211407, 6571.028012735855, 3883.6145115322834, 4460.148766331398, 4514.750496872891, 4233.420704160127]","[2335702.6373100136, 2319548.4897144544, 2283888.817737524, 2322371.1919821813, 2315071.939447216, 2331444.6456231307, 2312790.402740457]","[12, 15, 16, 11, 13, 13, 11]","[1279.3682132280355, 1299.248120300752, 1321.1009174311926, 1348.595213319459, 1377.9904306220096, 1406.4026044492675, 1444.8160535117056]",1765.0,1468.5552407932012
194,"[6201.372675225887, 6665.055852183584, 5172.896045736799, 6805.975181259884, 4771.406092282055, 6002.401828287435, 6060.913687913369]","[2292384.634346895, 2285916.2304822807, 2312372.7995870034, 2286645.7251707665, 2309412.349872602, 2300769.63567498, 2227814.8541112775]","[20, 20, 15, 18, 18, 14, 15]","[1290.8366533864541, 1314.4016227180527, 1338.8429752066115, 1367.0886075949368, 1394.298009682625, 1424.9587685541505, 1472.7272727272727]",1721.0,1506.101104009297
195,"[8385.815716631214, 3284.9506024213383, 7105.3145251696615, 6559.085421940629, 2710.0258572425514, 6467.108875135775, 5367.153345481045]","[2271465.451670898, 2350018.106747105, 2235070.401754663, 2313488.3289004136, 2368391.3575746, 2304631.693679722, 2223175.98623044]","[22, 9, 21, 16, 8, 17, 16]","[1308.4300858152449, 1334.0195573854865, 1353.5248041775458, 1378.723404255319, 1408.695652173913, 1437.603993344426, 1480.2969731581952]",1717.0,1509.6097845078625
196,"[4031.5656145241105, 5278.062882377914, 6666.265218382059, 4965.0911367190765, 8336.169868100613, 7604.593647618327, 4095.9009745697413]","[2348857.0386300404, 2301438.37007213, 2286474.390078721, 2298614.927060878, 2304285.9709963268, 2235541.583991963, 2297357.5701254862]","[8, 19, 19, 12, 20, 23, 13]","[1273.7100737100736, 1301.8583626318432, 1329.9127757824526, 1353.5248041775458, 1381.6631130063965, 1414.0752864157118, 1464.406779661017]",1730.0,1498.2658959537573
197,"[5011.010962728581, 5104.821817810986, 3882.236171692283, 3492.911231345683, 5421.885328277796, 5367.447113131997, 4769.992254157204]","[2274397.256237487, 2333717.170069236, 2331423.6594839864, 2338206.592637917, 2329628.591191398, 2291186.5756643782, 2221844.8393382397]","[16, 13, 12, 12, 14, 15, 15]","[1268.7224669603524, 1294.7052947052948, 1316.4042661249366, 1339.5348837209303, 1364.9289099526065, 1397.3045822102426, 1443.207126948775]",1764.0,1469.3877551020407
198,"[6095.728261919215, 5128.758326981502, 5217.037007267558, 4227.32906509391, 4174.183408722456, 7808.734908120165, 4099.8457369840335]","[2282839.9884312004, 2308349.8928853855, 2317895.3153098603, 2321371.2798515204, 2337393.232320877, 2250221.9405064527, 2280043.540125082]","[16, 16, 14, 14, 11, 19, 13]","[1282.5333993072736, 1307.7699293642786, 1332.6478149100258, 1360.6299212598426, 1387.5802997858673, 1414.8471615720523, 1453.7296690970275]",1753.0,1478.6081003993154
199,"[3542.854889062168, 4347.795817225668, 6634.374005896667, 8065.934648353358, 4997.2349840677025, 5571.59795027411, 6768.778881342888]","[2316218.673242049, 2323773.158852814, 2299601.9409484654, 2283262.068273598, 2287447.860032451, 2334234.5329235466, 2177701.109241523]","[12, 11, 20, 18, 17, 13, 19]","[1272.459499263623, 1292.123629112662, 1319.0839694656488, 1348.595213319459, 1377.258235919235, 1404.1170097508125, 1444.8160535117056]",1757.0,1475.241889584519
200,"[4966.598538687497, 3585.9841844829252, 3973.9526801770767, 4415.123243521513, 3513.609145465623, 6003.965361016932, 6869.647800461234]","[2297785.997031027, 2317658.567254537, 2330960.583339662, 2322090.6553538176, 2341614.9761545267, 2265411.0637907153, 2218113.714456351]","[14, 12, 14, 16, 11, 18, 21]","[1271.2113781265325, 1294.0589116325511, 1317.7427554651754, 1345.096004151531, 1376.5268189060012, 1414.0752864157118, 1461.1048478015784]",1741.0,1488.799540493969
201,"[4854.253936916228, 5649.359675658667, 4211.082586216126, 5233.350736105953, 4768.635268410194, 6147.851460072795, 3439.9125842091685]","[2316904.6061146315, 2333617.9633612973, 2293674.7011674284, 2317343.052368328, 2322693.6256829766, 2303011.7040797123, 2298020.8185658427]","[15, 13, 15, 14, 15, 17, 8]","[1274.3362831858408, 1296.648324162081, 1323.12404287902, 1349.297241020302, 1370.7033315705976, 1401.081081081081, 1452.1008403361345]",1748.0,1482.837528604119
202,"[4339.057351977761, 4437.214187139951, 5746.624086234275, 3394.736461336645, 6264.450061892576, 3362.8500480908, 5658.104310090662]","[2318097.7841034583, 2308725.7846990405, 2257306.50402728, 2320711.3108290695, 2310637.881032296, 2317222.044043895, 2216711.1711428114]","[13, 11, 16, 10, 18, 12, 18]","[1283.1683168316831, 1304.4791142425768, 1327.188940092166, 1350.7034914017718, 1375.7961783439491, 1408.695652173913, 1451.2877939529676]",1754.0,1477.7651083238313
203,"[4371.611260135923, 5789.106257022752, 7083.419361459382, 7729.058766994292, 3328.3525600064063, 8357.097747152924, 4618.337463624281]","[2318709.1391584086, 2299837.4729279676, 2262130.933775235, 2286429.996209028, 2354103.63183616, 2220358.7620093, 2289653.909584058]","[13, 15, 17, 16, 10, 24, 13]","[1273.7100737100736, 1295.352323838081, 1321.7746047934727, 1351.40771637122, 1375.7961783439491, 1403.3567948023822, 1452.1008403361345]",1749.0,1481.9897084048027
204,"[4215.309603324186, 5031.871054916682, 5235.227664051893, 2525.4384348532867, 3202.132697090186, 2416.7294304473385, 5072.00724636075]","[2295947.404794174, 2316260.567532639, 2311532.161872016, 2340382.629881859, 2318216.35499009, 2360868.251055395, 2247792.7532679248]","[17, 15, 16, 9, 16, 7, 13]","[1290.8366533864541, 1314.4016227180527, 1332.6478149100258, 1354.2319749216301, 1381.6631130063965, 1407.930472569256, 1447.2361809045226]",1757.0,1475.241889584519
205,"[3897.1898181262286, 4667.385460068393, 7643.430787287504, 6904.321575843248, 5359.000325693756, 7738.161745649301, 5446.49275354141]","[2306922.7609921014, 2320264.74910967, 2272491.6322423886, 2304081.798071854, 2325875.7987566064, 2287918.7272599842, 2167998.1600495516]","[14, 12, 22, 17, 16, 19, 19]","[1273.0844793713163, 1292.7680798004988, 1322.4489795918366, 1355.6485355648535, 1382.4, 1416.3934426229507, 1467.7236693091734]",1729.0,1499.1324465008674
206,"[7892.462173816522, 6697.672106660156, 4554.520069799262, 5256.259246253771, 4933.761823406855, 5042.059586197834, 5569.838576873017]","[2276635.8385532405, 2292031.974592063, 2317182.9754993124, 2335000.234471944, 2345264.0997685622, 2316088.0597877195, 2174339.5912912437]","[25, 15, 14, 14, 12, 13, 16]","[1285.0768468021815, 1314.4016227180527, 1336.0824742268042, 1358.4905660377358, 1384.6153846153845, 1413.3042529989095, 1458.6381541924593]",1742.0,1487.9448909299656
207,"[5380.702874918926, 5360.430725041896, 7898.692158319376, 5116.915255958739, 7052.414982380005, 5716.999323149085, 9446.435658516699]","[2264825.4862140873, 2320104.887098925, 2279783.940730892, 2335753.331429694, 2301203.389330918, 2320717.8597213663, 2065836.072249665]","[22, 14, 18, 15, 18, 18, 25]","[1269.3437806072477, 1301.2048192771085, 1333.3333333333333, 1364.2105263157894, 1392.7995701235895, 1428.099173553719, 1479.4520547945206]",1712.0,1514.018691588785
208,"[5899.060130257724, 6299.896253672481, 3896.0548229333417, 5329.146348849372, 4226.086710379113, 5219.187486580004, 5215.417373309504]","[2299067.749604035, 2298821.515472854, 2306863.2779251006, 2299335.3866640828, 2308536.163270824, 2295217.90734318, 2251137.3309574495]","[17, 19, 17, 16, 13, 14, 15]","[1276.218611521418, 1303.1674208144796, 1329.9127757824526, 1355.6485355648535, 1383.876134543513, 1409.4616639477977, 1452.914798206278]",1744.0,1486.2385321100917
209,"[2628.9646636105076, 3328.180002838216, 5475.814429936365, 4359.609059234983, 6150.346259296693, 5718.190668068277, 5368.871495663345]","[2341980.412745176, 2301700.1028087502, 2318594.733440014, 2291159.972986172, 2296231.219418772, 2325842.2841999163, 2221014.855660521]","[9, 11, 15, 14, 14, 12, 14]","[1286.9910625620655, 1306.4516129032259, 1330.5954825462013, 1357.7789418543741, 1382.4, 1416.3934426229507, 1458.6381541924593]",1751.0,1480.2969731581952
210,"[3467.872280821503, 3369.624875833474, 2011.4933389765329, 4280.282651165868, 7585.514779965756, 3937.633228676107, 8837.231380552228]","[2302077.5978724645, 2295775.442056818, 2345576.388771898, 2323228.264036118, 2300586.140629047, 2295463.3816831573, 2153832.737870446]","[13, 14, 6, 14, 22, 14, 21]","[1283.8038632986627, 1305.1359516616315, 1325.8312020460357, 1345.7943925233644, 1376.5268189060012, 1412.5340599455042, 1461.1048478015784]",1733.0,1495.672244662435
211,"[5341.349715053811, 5648.02765584627, 4553.273479584553, 3705.4930374710557, 4349.403942635308, 3076.9383786110166, 1591.5831130211795]","[2296484.6388994725, 2295338.677520273, 2327793.879909375, 2288092.325183186, 2296218.4210516503, 2364327.4092303338, 2339371.990734455]","[13, 17, 13, 15, 15, 8, 6]","[1264.3902439024391, 1294.0589116325511, 1327.8688524590164, 1350.0, 1369.255150554675, 1392.7995701235895, 1431.2534511319714]",1777.0,1458.6381541924593
212,"[3558.396426552291, 5852.2578627171, 5694.214313519998, 7065.68683393954, 3971.135653511191, 6385.093738592061, 6403.0042395637465]","[2321295.9997781133, 2327157.287084118, 2323262.9832594157, 2254403.8659344227, 2352058.863999349, 2280331.189368739, 2263561.7415455375]","[14, 14, 14, 25, 12, 18, 17]","[1280.0, 1303.1674208144796, 1329.9127757824526, 1364.2105263157894, 1392.0515574650913, 1424.9587685541505, 1476.923076923077]",1721.0,1506.101104009297
213,"[3707.527375666262, 4177.02564913797, 4755.775127260646, 6449.217479324509, 3518.789523397878, 5151.025635662337, 5223.949412216745]","[2333677.5051351236, 2326178.1092506167, 2338846.4941538414, 2298730.4019825472, 2308979.080084826, 2320661.0781860417, 2238945.1752015944]","[11, 14, 12, 17, 15, 15, 14]","[1255.8139534883721, 1284.440039643211, 1313.0699088145896, 1341.6149068322982, 1369.9788583509514, 1392.7995701235895, 1436.8070953436807]",1762.0,1471.05561861521
214,"[4101.980160671485, 3526.3773111891815, 5123.0313458029295, 8154.8317651877505, 6165.890801453562, 6656.37119780636, 3533.807643520733]","[2336463.6427821256, 2328476.5900476365, 2337375.3846007218, 2286686.2482698406, 2308687.3525471534, 2264892.8188584847, 2298790.323507763]","[11, 12, 12, 21, 18, 18, 11]","[1258.2524271844661, 1281.2654473554128, 1309.7524002021223, 1338.8429752066115, 1369.255150554675, 1403.3567948023822, 1446.4285714285713]",1761.0,1471.8909710391822
215,"[4544.965611896848, 4300.479411571645, 3607.6598786458444, 4873.935675556847, 2481.0152761838344, 4437.267122347729, 5619.451857959163]","[2288448.3160694535, 2307574.6765302103, 2340236.724503329, 2336584.202069598, 2353691.145056697, 2297718.4438270624, 2220950.234492603]","[15, 17, 12, 13, 10, 11, 15]","[1267.4816625916872, 1293.4131736526947, 1317.0731707317073, 1339.5348837209303, 1361.3445378151262, 1385.355424906467, 1429.6745725317153]",1774.0,1461.1048478015784
216,"[3888.3859484256177, 3462.13672950386, 5451.4026949071385, 7623.208392176196, 7757.42660409039, 4540.098392266221, 6964.686846244745]","[2305571.049295446, 2328633.947508371, 2289061.14001724, 2278337.475707071, 2274096.4462670926, 2322812.9727835264, 2233103.603907124]","[17, 13, 15, 18, 19, 12, 16]","[1274.9631087063453, 1299.899699097292, 1329.2307692307693, 1357.068062827225, 1382.4, 1411.764705882353, 1454.5454545454545]",1747.0,1483.6863194046937
217,"[5310.734490733982, 4322.549178714277, 6238.0502744138175, 5801.823646208216, 6184.570173041435, 3669.2215514327854, 3055.4243269809745]","[2311364.179839141, 2326525.183640462, 2259443.407156096, 2330615.365876985, 2324817.1151288976, 2337905.1390386806, 2280439.010459114]","[16, 11, 19, 15, 14, 9, 13]","[1273.0844793713163, 1296.648324162081, 1323.12404287902, 1350.0, 1372.8813559322034, 1404.1170097508125, 1452.1008403361345]",1753.0,1478.6081003993154
218,"[6324.985686084899, 4306.444804939102, 4700.554699830353, 2805.835134460615, 7398.010463463996, 4735.500510282923, 3617.299299131621]","[2312125.0033218013, 2313147.782951387, 2303973.633835189, 2337446.8506751573, 2297333.850769976, 2365507.6448989636, 2308889.2550972602]","[17, 13, 14, 9, 18, 9, 13]","[1269.9657030867222, 1289.55223880597, 1311.740890688259, 1331.9630010277492, 1363.4928984744872, 1398.8127361036159, 1437.603993344426]",1770.0,1464.406779661017
219,"[5005.603744482541, 3657.3000722440675, 4658.988518203982, 5908.627436314365, 4824.122217170605, 4520.673840868522, 5351.314266656028]","[2295772.621179264, 2316427.183679762, 2266887.09753254, 2286776.3203682937, 2329396.3488333295, 2306465.8723746915, 2260384.3246759255]","[17, 14, 15, 17, 15, 16, 10]","[1268.1017612524463, 1297.9469203805709, 1330.5954825462013, 1357.7789418543741, 1378.723404255319, 1400.32414910859, 1438.4017758046614]",1767.0,1466.893039049236
220,"[2324.8443418883307, 7065.544195512325, 5811.831644230211, 4583.502612973077, 6498.672195581086, 3790.4380963155063, 7409.515559391504]","[2332934.4764822917, 2245028.718886864, 2282173.2354779816, 2317669.8272803114, 2314509.8095132904, 2360650.6907298975, 2166363.8471062817]","[9, 23, 17, 12, 19, 10, 19]","[1278.737049827331, 1302.5125628140704, 1332.6478149100258, 1362.7760252365931, 1389.0675241157555, 1419.4961664841182, 1464.406779661017]",1735.0,1493.9481268011527
221,"[6969.083617144707, 5717.479987358309, 4474.619882327519, 5675.636668427073, 5245.122466922027, 4391.219031521638, 5383.594483072911]","[2258348.8810633733, 2324965.176295713, 2318969.1500541507, 2331711.7198939337, 2325222.151296239, 2338059.859748173, 2220667.282130123]","[22, 15, 11, 12, 16, 14, 19]","[1283.8038632986627, 1311.740890688259, 1337.4613003095976, 1367.8100263852243, 1397.3045822102426, 1430.4635761589404, 1473.564525298465]",1730.0,1498.2658959537573
222,"[5943.548150926498, 4444.531761922905, 3340.1784341671546, 4051.543648379126, 5649.925939922847, 6458.081086932928, 3245.3011947864543]","[2309397.0539069385, 2323674.279082708, 2317575.1962363888, 2328253.234460471, 2298541.8869492346, 2284404.3454576028, 2288153.0548719913]","[17, 15, 15, 11, 16, 21, 11]","[1276.847290640394, 1300.551931761164, 1322.4489795918366, 1346.4935064935064, 1375.0663129973475, 1407.930472569256, 1454.5454545454545]",1747.0,1483.6863194046937
223,"[3916.8598703752687, 7544.375446310155, 5815.148637255083, 3885.0433037222647, 5954.957626967621, 4164.805359737486, 3844.8666560000897]","[2322248.2292972957, 2273031.6562636443, 2315027.547668349, 2310572.7844674913, 2320299.1693097795, 2341854.5173543757, 2308095.4069601763]","[10, 20, 16, 14, 17, 10, 12]","[1266.2432828529556, 1291.4798206278026, 1319.755600814664, 1348.595213319459, 1377.258235919235, 1404.878048780488, 1442.4040066777964]",1767.0,1466.893039049236
224,"[3954.6215704407305, 5744.934812782132, 4221.646716950138, 5090.450592419179, 5710.079054232414, 5004.188319918127, 3173.830857805815]","[2328711.707160878, 2327118.3798531694, 2326600.303924091, 2333680.8330949065, 2266574.5258478406, 2316156.636010078, 2279070.9695904297]","[10, 14, 14, 11, 15, 17, 11]","[1276.847290640394, 1297.9469203805709, 1316.4042661249366, 1338.8429752066115, 1375.0663129973475, 1414.8471615720523, 1454.5454545454545]",1756.0,1476.0820045558087
225,"[4955.982365201362, 4160.169897364853, 5689.123013885298, 4763.454920913791, 6135.336976446851, 5101.78212074695, 3377.4238458686]","[2320671.379290124, 2343016.9745358666, 2271263.99736587, 2268773.2095679482, 2291556.606546706, 2322776.8084121263, 2250989.2963370476]","[14, 9, 16, 16, 16, 13, 10]","[1273.0844793713163, 1294.7052947052948, 1317.0731707317073, 1343.0051813471503, 1364.2105263157894, 1390.5579399141632, 1432.0441988950276]",1776.0,1459.4594594594594
226,"[4971.926441473735, 5255.043498379628, 3485.690243677951, 5140.903243917142, 6708.082238622804, 5249.349206695083, 4314.678376866472]","[2298837.032260797, 2313526.6194040156, 2340927.321168548, 2326768.887980947, 2266696.514245414, 2341279.956137948, 2261353.209028732]","[13, 15, 9, 15, 18, 13, 13]","[1264.3902439024391, 1290.8366533864541, 1315.0684931506848, 1340.9208484221417, 1374.3372216330858, 1408.695652173913, 1448.8541084404696]",1760.0,1472.7272727272727
227,"[3603.2569731191293, 5409.652322101143, 4916.081813664038, 5113.589865369896, 7594.974319535282, 6942.667705457757, 7628.962481715158]","[2323955.605313037, 2290317.8467177777, 2318453.4048334938, 2345236.450665951, 2281062.245245602, 2219445.1854400225, 2219074.439320429]","[13, 17, 13, 11, 20, 21, 18]","[1282.5333993072736, 1307.1104387291982, 1325.8312020460357, 1347.8939157566303, 1381.6631130063965, 1424.9587685541505, 1474.4027303754267]",1727.0,1500.868558193399
228,"[5552.339402564222, 1887.2905971724438, 5045.739891725198, 4764.779075045996, 4808.730707714716, 5666.957163582656, 8842.089101230049]","[2280622.1280872277, 2369414.4385571107, 2288904.63702932, 2293982.654495394, 2312513.8876435403, 2337133.1463268357, 2132391.274974397]","[19, 5, 17, 18, 13, 15, 20]","[1282.5333993072736, 1300.551931761164, 1319.0839694656488, 1346.4935064935064, 1372.8813559322034, 1400.32414910859, 1445.6218627997769]",1753.0,1478.6081003993154
229,"[5407.534977926215, 4033.9692729481712, 6222.808197785534, 4046.4179041457132, 4231.11015163965, 4876.191462067593, 4707.107654078201]","[2311017.3955730745, 2282868.543254636, 2313868.824820512, 2306747.6399542014, 2349847.834127291, 2289676.497092433, 2248273.5977859194]","[14, 13, 16, 13, 9, 19, 14]","[1273.7100737100736, 1296.0, 1323.12404287902, 1350.7034914017718, 1377.258235919235, 1407.1661237785017, 1445.6218627997769]",1766.0,1467.7236693091734
230,"[7322.128014549829, 4632.922205611538, 3434.031428868474, 4334.354298120946, 6348.6165305851655, 4482.1139390584, 4272.326030223283]","[2268364.872725794, 2344706.0318425903, 2336601.290840584, 2340292.182331373, 2275937.565089395, 2343730.9042111603, 2244586.0794100673]","[20, 9, 13, 12, 16, 13, 13]","[1288.910989557434, 1312.4050632911392, 1334.0195573854865, 1356.3579277864992, 1387.5802997858673, 1423.3937397034597, 1466.893039049236]",1732.0,1496.5357967667437
231,"[3170.173696437617, 4646.670903832873, 2638.2719861033756, 6480.903361898207, 5859.232857392932, 9332.939462651435, 6330.16484231855]","[2306052.9322822024, 2294295.367348265, 2334131.559056513, 2273298.773841472, 2329724.1898066197, 2274918.6326642227, 2176106.63295014]","[15, 15, 12, 15, 15, 25, 19]","[1266.2432828529556, 1292.7680798004988, 1318.413021363174, 1340.2275077559461, 1366.3679493937796, 1401.8388318009736, 1461.1048478015784]",1726.0,1501.7381228273464
232,"[3861.128586855166, 5303.8241735533875, 3935.7210141514174, 7356.238184166159, 4704.534198439518, 4504.462183046847, 6278.319456175844]","[2320887.463348867, 2319338.2283033696, 2296508.762128422, 2309772.1335941707, 2324944.882348307, 2346025.091792719, 2206466.7429734566]","[12, 15, 12, 17, 10, 12, 17]","[1276.847290640394, 1299.248120300752, 1326.5097236438075, 1355.6485355648535, 1381.6631130063965, 1409.4616639477977, 1448.8541084404696]",1761.0,1471.8909710391822
233,"[3915.9490938159674, 5348.96818044064, 5486.9886407054755, 5920.34188297292, 3549.6334324090762, 5376.6185240895875, 3167.588114129243]","[2323075.4849131694, 2314032.3852239437, 2308661.958694491, 2319957.140345365, 2350821.0504576312, 2288934.508525685, 2317381.212491952]","[12, 13, 14, 14, 11, 15, 9]","[1264.3902439024391, 1287.6304023845007, 1314.4016227180527, 1341.6149068322982, 1363.4928984744872, 1387.5802997858673, 1428.099173553719]",1782.0,1454.5454545454545
234,"[3920.3075570578258, 3202.537274391492, 5990.030691428079, 5934.863701442889, 3667.6104063822836, 6681.700474967626, 6556.231394241118]","[2345338.110544044, 2322928.9066172615, 2300609.691853125, 2317462.1439294275, 2330217.57428401, 2327875.429620742, 2160470.175573948]","[9, 13, 15, 18, 12, 17, 19]","[1269.9657030867222, 1297.2972972972973, 1325.8312020460357, 1351.40771637122, 1377.9904306220096, 1406.4026044492675, 1452.1008403361345]",1747.0,1483.6863194046937
235,"[3752.397690820137, 2200.43544784351, 7608.877554820882, 6141.08418737355, 7197.873953219514, 5224.9347899695895, 5559.903047102599]","[2322970.7325392356, 2330858.259619207, 2244500.1706384625, 2310213.8598282756, 2294383.7136014556, 2262600.28713194, 2251079.031173964]","[13, 10, 21, 16, 18, 19, 15]","[1285.0768468021815, 1303.8229376257545, 1326.5097236438075, 1361.3445378151262, 1395.0484391819161, 1430.4635761589404, 1481.142857142857]",1716.0,1510.4895104895104
236,"[3924.0501532828935, 5134.899508311842, 5240.304789418114, 4271.715436975609, 5224.037167603339, 5577.647946759338, 4983.71708455055]","[2294289.108674869, 2283557.6759435185, 2284759.056390947, 2304022.2356033265, 2317340.184345332, 2299445.263348371, 2264789.3657151954]","[15, 18, 19, 14, 14, 18, 14]","[1274.9631087063453, 1301.2048192771085, 1326.5097236438075, 1352.112676056338, 1379.4571580627994, 1411.764705882353, 1456.9983136593592]",1744.0,1486.2385321100917
237,"[5183.323959408918, 3358.1970302187374, 7276.337837825298, 3502.3681466991316, 6285.448822879001, 6648.1053235122645, 5750.695837661073]","[2304505.5562579413, 2338887.459451614, 2273279.213587086, 2330966.69380184, 2302879.323219777, 2310689.3446148094, 2240316.33330787]","[17, 11, 21, 13, 17, 16, 14]","[1277.4765894529326, 1301.2048192771085, 1325.153374233129, 1350.7034914017718, 1376.5268189060012, 1409.4616639477977, 1457.8177727784027]",1740.0,1489.655172413793
238,"[4473.424135151108, 3970.5396580397883, 3701.987674196906, 3098.7644407986736, 8047.652594832082, 4680.269073996029, 5693.111108422784]","[2306865.542926931, 2319946.354776805, 2335834.8985658833, 2328287.346456164, 2297467.5629644124, 2263192.424713472, 2226463.6908210292]","[14, 11, 11, 10, 19, 15, 15]","[1278.1065088757396, 1309.7524002021223, 1332.6478149100258, 1350.7034914017718, 1375.0663129973475, 1404.878048780488, 1448.8541084404696]",1753.0,1478.6081003993154
239,"[2019.1556629918034, 4120.498377709418, 3357.5552225827773, 5470.5083454662245, 7512.45999325791, 1974.6704480762644, 4388.926269421173]","[2358666.2379208077, 2323011.2090417366, 2313468.5152656394, 2336152.118794162, 2289584.8321945774, 2375699.2995264707, 2283891.9307367927]","[5, 12, 12, 14, 22, 5, 13]","[1256.4226854095978, 1274.9631087063453, 1299.248120300752, 1329.9127757824526, 1365.6480505795573, 1397.3045822102426, 1432.8358208955224]",1777.0,1458.6381541924593
240,"[6119.00416212862, 4894.624215548977, 8203.069393309388, 3490.8940074760135, 3102.666987804722, 4519.112970308423, 7246.471410449165]","[2335069.4919070294, 2341539.0854223864, 2276507.4227778777, 2345113.0608085482, 2359865.8105380787, 2285690.223632399, 2216991.4290660117]","[13, 11, 22, 12, 9, 13, 17]","[1274.9631087063453, 1297.9469203805709, 1322.4489795918366, 1351.40771637122, 1377.9904306220096, 1403.3567948023822, 1444.0111420612814]",1761.0,1471.8909710391822
241,"[5594.324216437623, 3672.2282665306143, 4292.583556113113, 7596.955261339024, 5991.6235340968315, 3425.635791251717, 5481.422043103871]","[2273197.7987782885, 2348860.416815435, 2327372.78324889, 2297002.0320799313, 2305852.15975991, 2328191.1534110643, 2227142.120041833]","[19, 10, 10, 21, 17, 8, 19]","[1284.440039643211, 1310.4145601617795, 1334.7064881565398, 1360.6299212598426, 1388.3235136582753, 1417.9431072210066, 1462.7539503386004]",1736.0,1493.0875576036867
242,"[5591.825226736354, 3850.268777830824, 5821.041123990393, 4815.634208681894, 8255.813397828504, 5302.9982436435, 4567.876136136586]","[2324139.171970741, 2316503.182619269, 2307650.6920015006, 2309967.211508322, 2292964.656849145, 2278263.3727703453, 2284267.0537555567]","[14, 10, 17, 15, 19, 17, 12]","[1281.899109792285, 1301.8583626318432, 1321.7746047934727, 1346.4935064935064, 1383.876134543513, 1424.9587685541505, 1466.893039049236]",1740.0,1489.655172413793
243,"[4456.467010899532, 4064.531280441435, 2243.555756521495, 5142.433271908338, 6659.450336246526, 4401.2273867582735, 5535.592738239202]","[2341795.910159983, 2330131.0171600524, 2367156.5739380694, 2285136.6930745128, 2326168.2074953374, 2325488.815424427, 2263927.2838248108]","[10, 13, 6, 19, 15, 13, 12]","[1261.9279454722493, 1288.2703777335985, 1308.4300858152449, 1329.2307692307693, 1357.7789418543741, 1391.304347826087, 1438.4017758046614]",1763.0,1470.2212138400453
244,"[4346.169226550151, 4520.945997774426, 5772.405730197787, 6130.9886729717255, 2706.799681521459, 3136.996068524353, 6257.141959437261]","[2323914.2471290454, 2337027.009202334, 2318464.1041234666, 2248155.266606867, 2351145.275993643, 2339726.8069297085, 2287778.840398084]","[14, 12, 15, 19, 9, 9, 13]","[1264.3902439024391, 1291.4798206278026, 1317.7427554651754, 1342.3096841015017, 1369.255150554675, 1401.081081081081, 1438.4017758046614]",1773.0,1461.9289340101523
245,"[6110.6001641339735, 6246.1027870774715, 5219.274386751061, 3783.516059027089, 2936.235667225656, 6375.9950812043335, 8285.897468111018]","[2300605.980728902, 2328157.587846192, 2285201.995691002, 2291004.643864757, 2359787.2531767013, 2320334.1099852975, 2204165.0380192627]","[20, 15, 19, 12, 8, 15, 22]","[1276.847290640394, 1305.1359516616315, 1332.6478149100258, 1358.4905660377358, 1381.6631130063965, 1417.9431072210066, 1468.5552407932012]",1737.0,1492.2279792746115
246,"[6215.832439082533, 8000.654023688519, 6449.05068988242, 4697.103438155361, 4894.310971396467, 6887.182959542403, 8024.403703506076]","[2273373.880381439, 2280175.2182901897, 2318897.3681023763, 2317600.8542347425, 2318016.355656463, 2281226.382840335, 2157740.7744173147]","[16, 21, 17, 16, 13, 21, 21]","[1273.0844793713163, 1298.5971943887776, 1329.9127757824526, 1360.6299212598426, 1391.304347826087, 1422.6125137211855, 1473.564525298465]",1715.0,1511.3702623906706
247,"[6064.827691121639, 5134.180974611121, 4519.174688826544, 3994.02821243124, 4742.868437317892, 6333.683892993733, 5931.5123250329825]","[2239195.0726727955, 2327016.9374341466, 2276790.822469279, 2349898.6866285643, 2323397.3768285494, 2290095.936949219, 2189625.144039557]","[23, 15, 16, 10, 12, 17, 18]","[1279.3682132280355, 1310.4145601617795, 1337.4613003095976, 1362.0599054125066, 1386.096256684492, 1414.0752864157118, 1457.8177727784027]",1741.0,1488.799540493969
