Sim Instant,Robot State,Machines State,Machine CT,Machines Breakdowns,Machines Idle Time,Buffers State
19255.022172291567,"('M4', 'M5')","[False, False, False, False, False, False, False]","[1925.5022172291567, 1925.5022172291567, 1925.5022172291567, 1925.5022172291567, 2139.446908032396, 2139.446908032396, 2139.446908032396]","[0, 0, 0, 0, 0, 0, 0]","[17504.05251723269, 16585.152916459276, 10036.061150797166, 19056.69141846046, 16352.47892562793, 16833.153408831757, 17063.826944448243]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
19455.799793785536,"('M5', 'M6')","[False, False, False, False, False, False, False]","[1945.5799793785536, 1945.5799793785536, 1945.5799793785536, 1945.5799793785536, 1945.5799793785536, 2161.7555326428374, 2161.7555326428374]","[0, 0, 0, 0, 0, 0, 0]","[17504.05251723269, 16585.152916459276, 10036.061150797166, 19056.69141846046, 18447.947783618696, 16833.153408831757, 17063.826944448243]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
19616.768793043688,"('M6', 'M7')","[False, False, False, False, False, False, False]","[1961.6768793043689, 1961.6768793043689, 1961.6768793043689, 1961.6768793043689, 1961.6768793043689, 1961.6768793043689, 2179.640977004854]","[0, 0, 0, 0, 0, 0, 0]","[17504.05251723269, 16585.152916459276, 10036.061150797166, 19056.69141846046, 18447.947783618696, 18968.515638067758, 17063.826944448243]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
19767.527987004803,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[1976.7527987004803, 1976.7527987004803, 1976.7527987004803, 1976.7527987004803, 1976.7527987004803, 1976.7527987004803, 1976.7527987004803]","[0, 0, 0, 0, 0, 0, 0]","[17504.05251723269, 16585.152916459276, 10036.061150797166, 19056.69141846046, 18447.947783618696, 18968.515638067758, 19209.08372280308]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
19867.527987004803,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[1986.7527987004803, 1986.7527987004803, 1986.7527987004803, 1986.7527987004803, 1986.7527987004803, 1986.7527987004803, 1986.7527987004803]","[0, 0, 0, 0, 0, 0, 0]","[17504.05251723269, 16585.152916459276, 10036.061150797166, 19056.69141846046, 18447.947783618696, 18968.515638067758, 19209.08372280308]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
19988.482326997015,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1817.1347569997286, 1998.8482326997014, 1998.8482326997014, 1998.8482326997014, 1998.8482326997014, 1998.8482326997014, 1998.8482326997014]","[0, 0, 0, 0, 0, 0, 0]","[19679.127800424256, 16585.152916459276, 10036.061150797166, 19056.69141846046, 18447.947783618696, 18968.515638067758, 19209.08372280308]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
20239.392664016395,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1839.9447876378542, 1839.9447876378542, 2023.9392664016395, 2023.9392664016395, 2023.9392664016395, 2023.9392664016395, 2023.9392664016395]","[0, 0, 0, 0, 0, 0, 0]","[19679.127800424256, 18630.336726798294, 10036.061150797166, 19056.69141846046, 18447.947783618696, 18968.515638067758, 19209.08372280308]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
21340.27022116185,"('M3', 'M4')","[False, False, False, False, False, False, False]","[1940.0245655601682, 1940.0245655601682, 1940.0245655601682, 2134.027022116185, 2134.027022116185, 2134.027022116185, 2134.027022116185]","[0, 0, 0, 0, 0, 0, 0]","[19679.127800424256, 18630.336726798294, 11231.29064696646, 19056.69141846046, 18447.947783618696, 18968.515638067758, 19209.08372280308]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
21450.896009360626,"('M4', 'M5')","[False, False, False, False, False, False, False]","[1950.0814553964206, 1950.0814553964206, 1950.0814553964206, 1950.0814553964206, 2145.0896009360627, 2145.0896009360627, 2145.0896009360627]","[0, 0, 0, 0, 0, 0, 0]","[19679.127800424256, 18630.336726798294, 11231.29064696646, 21241.939467330743, 18447.947783618696, 18968.515638067758, 19209.08372280308]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
21651.65713524361,"('M5', 'M6')","[False, False, False, False, False, False, False]","[1968.3324668403284, 1968.3324668403284, 1968.3324668403284, 1968.3324668403284, 1968.3324668403284, 2165.1657135243613, 2165.1657135243613]","[0, 0, 0, 0, 0, 0, 0]","[19679.127800424256, 18630.336726798294, 11231.29064696646, 21241.939467330743, 20543.043999193786, 18968.515638067758, 19209.08372280308]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
21812.832539243635,"('M6', 'M7')","[False, False, False, False, False, False, False]","[1982.984776294876, 1982.984776294876, 1982.984776294876, 1982.984776294876, 1982.984776294876, 1982.984776294876, 2181.2832539243636]","[0, 0, 0, 0, 0, 0, 0]","[19679.127800424256, 18630.336726798294, 11231.29064696646, 21241.939467330743, 20543.043999193786, 21103.40398026768, 19209.08372280308]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
21963.684869920875,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[1996.6986245382614, 1996.6986245382614, 1996.6986245382614, 1996.6986245382614, 1996.6986245382614, 1996.6986245382614, 1996.6986245382614]","[0, 0, 0, 0, 0, 0, 0]","[19679.127800424256, 18630.336726798294, 11231.29064696646, 21241.939467330743, 20543.043999193786, 21103.40398026768, 21354.38827504191]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
22063.684869920875,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2005.7895336291704, 2005.7895336291704, 2005.7895336291704, 2005.7895336291704, 2005.7895336291704, 2005.7895336291704, 2005.7895336291704]","[0, 0, 0, 0, 0, 0, 0]","[19679.127800424256, 18630.336726798294, 11231.29064696646, 21241.939467330743, 20543.043999193786, 21103.40398026768, 21354.38827504191]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
22184.59338084075,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1848.7161150700624, 2016.7812164400682, 2016.7812164400682, 2016.7812164400682, 2016.7812164400682, 2016.7812164400682, 2016.7812164400682]","[0, 0, 0, 0, 0, 0, 0]","[21854.330343348116, 18630.336726798294, 11231.29064696646, 21241.939467330743, 20543.043999193786, 21103.40398026768, 21354.38827504191]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
22435.746224918665,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1869.645518743222, 1869.645518743222, 2039.6132931744241, 2039.6132931744241, 2039.6132931744241, 2039.6132931744241, 2039.6132931744241]","[0, 0, 0, 0, 0, 0, 0]","[21854.330343348116, 20675.53744362265, 11231.29064696646, 21241.939467330743, 20543.043999193786, 21103.40398026768, 21354.38827504191]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
23536.354403956746,"('M3', 'M4')","[False, False, False, False, False, False, False]","[1961.3628669963955, 1961.3628669963955, 1961.3628669963955, 2139.668582177886, 2139.668582177886, 2139.668582177886, 2139.668582177886]","[0, 0, 0, 0, 0, 0, 0]","[21854.330343348116, 20675.53744362265, 12426.766650723275, 21241.939467330743, 20543.043999193786, 21103.40398026768, 21354.38827504191]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
23647.171631638557,"('M4', 'M5')","[False, False, False, False, False, False, False]","[1970.5976359698798, 1970.5976359698798, 1970.5976359698798, 1970.5976359698798, 2149.742875603505, 2149.742875603505, 2149.742875603505]","[0, 0, 0, 0, 0, 0, 0]","[21854.330343348116, 20675.53744362265, 12426.766650723275, 23427.397861926864, 20543.043999193786, 21103.40398026768, 21354.38827504191]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
23847.844753550664,"('M5', 'M6')","[False, False, False, False, False, False, False]","[1987.320396129222, 1987.320396129222, 1987.320396129222, 1987.320396129222, 1987.320396129222, 2167.985886686424, 2167.985886686424]","[0, 0, 0, 0, 0, 0, 0]","[21854.330343348116, 20675.53744362265, 12426.766650723275, 23427.397861926864, 22638.55849558873, 21103.40398026768, 21354.38827504191]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
24008.71970013679,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2000.7266416780658, 2000.7266416780658, 2000.7266416780658, 2000.7266416780658, 2000.7266416780658, 2000.7266416780658, 2182.610881830617]","[0, 0, 0, 0, 0, 0, 0]","[21854.330343348116, 20675.53744362265, 12426.766650723275, 23427.397861926864, 22638.55849558873, 23238.41619457471, 21354.38827504191]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
24159.575464344314,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2013.2979553620262, 2013.2979553620262, 2013.2979553620262, 2013.2979553620262, 2013.2979553620262, 2013.2979553620262, 2013.2979553620262]","[0, 0, 0, 0, 0, 0, 0]","[21854.330343348116, 20675.53744362265, 12426.766650723275, 23427.397861926864, 22638.55849558873, 23238.41619457471, 23499.423105257825]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
24259.575464344314,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2021.6312886953594, 2021.6312886953594, 2021.6312886953594, 2021.6312886953594, 2021.6312886953594, 2021.6312886953594, 2021.6312886953594]","[0, 0, 0, 0, 0, 0, 0]","[21854.330343348116, 20675.53744362265, 12426.766650723275, 23427.397861926864, 22638.55849558873, 23238.41619457471, 23499.423105257825]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
24380.72120102172,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1875.440092386286, 2031.72676675181, 2031.72676675181, 2031.72676675181, 2031.72676675181, 2031.72676675181, 2031.72676675181]","[0, 0, 0, 0, 0, 0, 0]","[24029.31242685168, 20675.53744362265, 12426.766650723275, 23427.397861926864, 22638.55849558873, 23238.41619457471, 23499.423105257825]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
24631.715592450393,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1894.7473532654149, 1894.7473532654149, 2052.642966037533, 2052.642966037533, 2052.642966037533, 2052.642966037533, 2052.642966037533]","[0, 0, 0, 0, 0, 0, 0]","[24029.31242685168, 22720.512419725703, 12426.766650723275, 23427.397861926864, 22638.55849558873, 23238.41619457471, 23499.423105257825]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
25732.730481702318,"('M3', 'M4')","[False, False, False, False, False, False, False]","[1979.4408062847938, 1979.4408062847938, 1979.4408062847938, 2144.3942068085266, 2144.3942068085266, 2144.3942068085266, 2144.3942068085266]","[0, 0, 0, 0, 0, 0, 0]","[24029.31242685168, 22720.512419725703, 13622.127839216922, 23427.397861926864, 22638.55849558873, 23238.41619457471, 23499.423105257825]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
25843.831922218516,"('M4', 'M5')","[False, False, False, False, False, False, False]","[1987.9870709398858, 1987.9870709398858, 1987.9870709398858, 1987.9870709398858, 2153.6526601848764, 2153.6526601848764, 2153.6526601848764]","[0, 0, 0, 0, 0, 0, 0]","[24029.31242685168, 22720.512419725703, 13622.127839216922, 25612.956711990624, 22638.55849558873, 23238.41619457471, 23499.423105257825]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
26044.79691892758,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2003.445916840583, 2003.445916840583, 2003.445916840583, 2003.445916840583, 2003.445916840583, 2170.399743243965, 2170.399743243965]","[0, 0, 0, 0, 0, 0, 0]","[24029.31242685168, 22720.512419725703, 13622.127839216922, 25612.956711990624, 24734.545664256584, 23238.41619457471, 23499.423105257825]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
26205.725217615047,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2015.825016739619, 2015.825016739619, 2015.825016739619, 2015.825016739619, 2015.825016739619, 2015.825016739619, 2183.810434801254]","[0, 0, 0, 0, 0, 0, 0]","[24029.31242685168, 22720.512419725703, 13622.127839216922, 25612.956711990624, 24734.545664256584, 25374.4934133655, 23499.423105257825]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
26356.46427623818,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2027.4203289413986, 2027.4203289413986, 2027.4203289413986, 2027.4203289413986, 2027.4203289413986, 2027.4203289413986, 2027.4203289413986]","[0, 0, 0, 0, 0, 0, 0]","[24029.31242685168, 22720.512419725703, 13622.127839216922, 25612.956711990624, 24734.545664256584, 25374.4934133655, 25645.572858528558]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
26456.46427623818,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2035.1126366337062, 2035.1126366337062, 2035.1126366337062, 2035.1126366337062, 2035.1126366337062, 2035.1126366337062, 2035.1126366337062]","[0, 0, 0, 0, 0, 0, 0]","[24029.31242685168, 22720.512419725703, 13622.127839216922, 25612.956711990624, 24734.545664256584, 25374.4934133655, 25645.572858528558]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
26577.457062174246,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1898.3897901553032, 2044.4197740134036, 2044.4197740134036, 2044.4197740134036, 2044.4197740134036, 2044.4197740134036, 2044.4197740134036]","[0, 0, 0, 0, 0, 0, 0]","[26205.055502068142, 22720.512419725703, 13622.127839216922, 25612.956711990624, 24734.545664256584, 25374.4934133655, 25645.572858528558]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
26828.43855951419,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1916.3170399652993, 1916.3170399652993, 2063.726043039553, 2063.726043039553, 2063.726043039553, 2063.726043039553, 2063.726043039553]","[0, 0, 0, 0, 0, 0, 0]","[26205.055502068142, 24766.253889449556, 13622.127839216922, 25612.956711990624, 24734.545664256584, 25374.4934133655, 25645.572858528558]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
27929.310012904964,"('M3', 'M4')","[False, False, False, False, False, False, False]","[1994.9507152074973, 1994.9507152074973, 1994.9507152074973, 2148.408462531151, 2148.408462531151, 2148.408462531151, 2148.408462531151]","[0, 0, 0, 0, 0, 0, 0]","[26205.055502068142, 24766.253889449556, 14817.835917028795, 25612.956711990624, 24734.545664256584, 25374.4934133655, 25645.572858528558]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
28040.173781636382,"('M4', 'M5')","[False, False, False, False, False, False, False]","[2002.8695558311701, 2002.8695558311701, 2002.8695558311701, 2002.8695558311701, 2156.93644474126, 2156.93644474126, 2156.93644474126]","[0, 0, 0, 0, 0, 0, 0]","[26205.055502068142, 24766.253889449556, 14817.835917028795, 27798.43480267707, 24734.545664256584, 25374.4934133655, 25645.572858528558]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
28241.025916255112,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2017.2161368753652, 2017.2161368753652, 2017.2161368753652, 2017.2161368753652, 2017.2161368753652, 2172.386608942701, 2172.386608942701]","[0, 0, 0, 0, 0, 0, 0]","[26205.055502068142, 24766.253889449556, 14817.835917028795, 27798.43480267707, 26829.922526965387, 25374.4934133655, 25645.572858528558]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
28401.90221755284,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2028.7073012537744, 2028.7073012537744, 2028.7073012537744, 2028.7073012537744, 2028.7073012537744, 2028.7073012537744, 2184.761709042526]","[0, 0, 0, 0, 0, 0, 0]","[26205.055502068142, 24766.253889449556, 14817.835917028795, 27798.43480267707, 26829.922526965387, 27509.794112005566, 25645.572858528558]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
28552.620905902106,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2039.4729218501504, 2039.4729218501504, 2039.4729218501504, 2039.4729218501504, 2039.4729218501504, 2039.4729218501504, 2039.4729218501504]","[0, 0, 0, 0, 0, 0, 0]","[26205.055502068142, 24766.253889449556, 14817.835917028795, 27798.43480267707, 26829.922526965387, 27509.794112005566, 27791.010799843218]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
28652.620905902106,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2046.6157789930076, 2046.6157789930076, 2046.6157789930076, 2046.6157789930076, 2046.6157789930076, 2046.6157789930076, 2046.6157789930076]","[0, 0, 0, 0, 0, 0, 0]","[26205.055502068142, 24766.253889449556, 14817.835917028795, 27798.43480267707, 26829.922526965387, 27509.794112005566, 27791.010799843218]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
28773.49363825571,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1918.2329092170473, 2055.2495455896938, 2055.2495455896938, 2055.2495455896938, 2055.2495455896938, 2055.2495455896938, 2055.2495455896938]","[1, 0, 0, 0, 0, 0, 0]","[28380.219345796002, 24766.253889449556, 14817.835917028795, 27798.43480267707, 26829.922526965387, 27509.794112005566, 27791.010799843218]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
29024.4670465133,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1934.9644697675533, 1934.9644697675533, 2073.176217608093, 2073.176217608093, 2073.176217608093, 2073.176217608093, 2073.176217608093]","[1, 0, 0, 0, 0, 0, 0]","[28380.219345796002, 26811.308968191075, 14817.835917028795, 27798.43480267707, 26829.922526965387, 27509.794112005566, 27791.010799843218]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
29124.4670465133,"('InputStock', 'M1')","[False, False, True, False, False, False, False]","[1941.6311364342198, 1941.6311364342198, 2080.3190747509498, 2080.3190747509498, 2080.3190747509498, 2080.3190747509498, 2080.3190747509498]","[1, 0, 0, 0, 0, 0, 0]","[28380.219345796002, 26811.308968191075, 14817.835917028795, 27798.43480267707, 26829.922526965387, 27509.794112005566, 27791.010799843218]","[(1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
32368.790603966743,"('InputStock', 'M1')","[True, False, False, False, False, False, False]","[2157.919373597783, 2157.919373597783, 2157.919373597783, 2312.05647171191, 2312.05647171191, 2312.05647171191, 2312.05647171191]","[1, 0, 0, 0, 0, 0, 0]","[28380.219345796002, 26811.308968191075, 16012.99295063713, 27798.43480267707, 26829.922526965387, 27509.794112005566, 27791.010799843218]","[(1, 0), (0, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0)]"
32489.611800333783,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1911.153635313752, 2165.974120022252, 2165.974120022252, 2320.686557166699, 2320.686557166699, 2320.686557166699, 2320.686557166699]","[1, 0, 0, 0, 0, 0, 0]","[28380.219345796002, 26811.308968191075, 16012.99295063713, 27798.43480267707, 26829.922526965387, 27509.794112005566, 27791.010799843218]","[(0, 1), (0, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0)]"
32589.611800333783,"('M3', 'M4')","[False, True, False, False, False, False, False]","[1917.0359882549285, 2172.640786688919, 2172.640786688919, 2327.829414309556, 2327.829414309556, 2327.829414309556, 2327.829414309556]","[1, 0, 0, 0, 0, 0, 0]","[28380.219345796002, 26811.308968191075, 16012.99295063713, 27798.43480267707, 26829.922526965387, 27509.794112005566, 27791.010799843218]","[(0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
32700.722346436447,"('M4', 'M5')","[False, False, False, False, False, False, False]","[1923.5719027315556, 2043.795146652278, 2180.0481564290963, 2180.0481564290963, 2335.765881888318, 2335.765881888318, 2335.765881888318]","[1, 0, 0, 0, 0, 0, 0]","[28380.219345796002, 30376.453722011564, 16012.99295063713, 32447.872821374476, 26829.922526965387, 27509.794112005566, 27791.010799843218]","[(0, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
32901.79678309867,"('M5', 'M6')","[False, False, False, False, False, False, False]","[1935.39981077051, 2056.3622989436667, 2193.4531188732444, 2193.4531188732444, 2193.4531188732444, 2350.128341649905, 2350.128341649905]","[1, 0, 0, 0, 0, 0, 0]","[28380.219345796002, 30376.453722011564, 16012.99295063713, 32447.872821374476, 31389.618957146722, 27509.794112005566, 27791.010799843218]","[(0, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
33062.60575495874,"('M6', 'M7')","[False, False, False, False, False, False, False]","[1944.8591620563966, 2066.4128596849214, 2204.1737169972494, 2204.1737169972494, 2204.1737169972494, 2204.1737169972494, 2361.614696782767]","[1, 0, 0, 0, 0, 0, 0]","[28380.219345796002, 30376.453722011564, 16012.99295063713, 32447.872821374476, 31389.618957146722, 32109.68867755139, 27791.010799843218]","[(0, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
33213.820821374415,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[1953.7541659632009, 2075.863801335901, 2214.254721424961, 2214.254721424961, 2214.254721424961, 2214.254721424961, 2214.254721424961]","[1, 0, 0, 0, 0, 1, 0]","[28380.219345796002, 30376.453722011564, 16012.99295063713, 32447.872821374476, 31389.618957146722, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
33313.820821374415,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[1959.6365189043772, 2082.113801335901, 2220.9213880916277, 2220.9213880916277, 2220.9213880916277, 2220.9213880916277, 2220.9213880916277]","[1, 0, 0, 0, 0, 1, 0]","[28380.219345796002, 30376.453722011564, 16012.99295063713, 32447.872821374476, 31389.618957146722, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
33413.820821374415,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1856.3233789652452, 2088.363801335901, 2227.588054758294, 2227.588054758294, 2227.588054758294, 2227.588054758294, 2227.588054758294]","[1, 0, 0, 0, 0, 1, 0]","[29283.565222229045, 30376.453722011564, 16012.99295063713, 32447.872821374476, 31389.618957146722, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
33513.820821374415,"('M2', 'M3')","[False, True, False, False, False, False, False]","[1861.8789345208008, 2094.613801335901, 2234.254721424961, 2234.254721424961, 2234.254721424961, 2234.254721424961, 2234.254721424961]","[1, 0, 0, 0, 0, 1, 0]","[29283.565222229045, 30376.453722011564, 16012.99295063713, 32447.872821374476, 31389.618957146722, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
34614.828284639254,"('M3', 'M4')","[False, False, False, False, False, False, False]","[1923.046015813292, 2036.166369684662, 2163.4267677899534, 2307.6552189759504, 2307.6552189759504, 2307.6552189759504, 2307.6552189759504]","[1, 0, 0, 0, 0, 1, 0]","[29283.565222229045, 31149.885683863442, 19501.46339948972, 32447.872821374476, 31389.618957146722, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
34725.75163745567,"('M4', 'M5')","[False, False, False, False, False, False, False]","[1929.208424303093, 2042.69127279151, 2170.3594773409795, 2170.3594773409795, 2315.0501091637116, 2315.0501091637116, 2315.0501091637116]","[1, 0, 0, 0, 0, 1, 0]","[29283.565222229045, 31149.885683863442, 19501.46339948972, 34461.97875957728, 31389.618957146722, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]"
34926.75912116254,"('M5', 'M6')","[False, False, False, False, False, False, False]","[1940.3755067312522, 2054.515242421326, 2182.922445072659, 2182.922445072659, 2182.922445072659, 2328.4506080775027, 2328.4506080775027]","[1, 0, 0, 0, 0, 1, 0]","[29283.565222229045, 31149.885683863442, 19501.46339948972, 34461.97875957728, 33313.573811503724, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 1), (0, 0), (0, 0), (0, 0), (1, 0), (0, 0)]"
35026.75912116254,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1945.931062286808, 2060.397595362502, 2189.172445072659, 2189.172445072659, 2189.172445072659, 2335.117274744169, 2335.117274744169]","[1, 0, 0, 0, 0, 1, 0]","[29283.565222229045, 31149.885683863442, 19501.46339948972, 34461.97875957728, 33313.573811503724, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (1, 0), (0, 0)]"
36127.36560701756,"('M3', 'M4')","[False, False, False, False, False, False, False]","[2007.075867056531, 2125.139153353974, 2125.139153353974, 2257.9603504385973, 2257.9603504385973, 2408.491040467837, 2408.491040467837]","[1, 0, 0, 0, 0, 1, 0]","[29283.565222229045, 31149.885683863442, 20013.394236013006, 34461.97875957728, 33313.573811503724, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (1, 0), (0, 0)]"
36227.36560701756,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2012.6314226120865, 2131.02150629515, 2131.02150629515, 2131.02150629515, 2264.2103504385973, 2415.1577071345037, 2415.1577071345037]","[1, 0, 0, 0, 0, 1, 0]","[29283.565222229045, 31149.885683863442, 20013.394236013006, 35963.59272913916, 33313.573811503724, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (1, 0), (0, 0)]"
36327.36560701756,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1911.9666108956608, 2136.9038592363268, 2136.9038592363268, 2136.9038592363268, 2270.4603504385973, 2421.8243738011706, 2421.8243738011706]","[1, 0, 0, 0, 0, 1, 0]","[32176.05145709429, 31149.885683863442, 20013.394236013006, 35963.59272913916, 33313.573811503724, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (1, 0), (0, 0)]"
36578.15518280104,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1925.1660622526863, 2032.1197323778356, 2151.6561872235907, 2151.6561872235907, 2286.134698925065, 2438.543678853403, 2438.543678853403]","[1, 0, 0, 0, 0, 1, 0]","[32176.05145709429, 33912.46391789835, 20013.394236013006, 35963.59272913916, 33313.573811503724, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (1, 0), (0, 0)]"
37679.0437115562,"('M3', 'M4')","[False, False, False, False, False, False, False]","[1983.1075637661158, 2093.2802061975667, 2093.2802061975667, 2216.414335973894, 2354.9402319722626, 2354.9402319722626, 2511.93624743708]","[1, 0, 0, 0, 0, 1, 0]","[32176.05145709429, 33912.46391789835, 20564.18381179649, 35963.59272913916, 33313.573811503724, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
