Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
596,"[6926.657510743566, 3943.584746715573, 33941.58935638469, 1599.596771342242, 5168.823728361002, 6183.111077152311, 5991.687986873591, 6585.361165550705]","[2258211.04217242, 2157852.250373511, 2387196.0983744925, 780223.3128388142, 2308003.2987372833, 2273333.94979136, 2320397.5220059967, 2181906.049533968]","[22, 16, 13, 21, 13, 21, 14, 19]","[1136.3437088996054, 1323.12404287902, 9529.411764705883, 1232.524964336662, 1297.9469203805709, 1329.2307692307693, 1362.0599054125066, 1398.8127361036159]",1822.0,1422.6125137211855
597,"[3584.0598636588848, 3478.328076802274, 31889.130946423942, 2834.0211138035233, 4913.1239399716305, 3051.135983957485, 9035.784797183993, 5483.8361153675005]","[2276928.652615577, 2229651.419405314, 2445512.2216489175, 782849.3457214852, 2296778.4667815818, 2338493.5347446366, 2245852.881551388, 2208277.2593935947]","[15, 11, 9, 19, 13, 11, 23, 12]","[1109.1142490372272, 1269.3437806072477, 9855.513307984791, 1182.4817518248176, 1246.1538461538462, 1276.847290640394, 1311.740890688259, 1355.6485355648535]",1878.0,1380.1916932907347
598,"[3244.5920401037606, 5171.243077013203, 55868.73329836333, 1310.0287239846937, 7209.735889521161, 6208.905509177614, 5413.386640372568, 3503.540355364497]","[2304299.779416207, 2125359.669054913, 2346497.685970857, 826633.4055826103, 2244445.1988900574, 2283759.5236893813, 2301424.479215784, 2254624.2233002237]","[10, 16, 22, 13, 19, 20, 13, 12]","[1131.3836752509822, 1309.090909090909, 9494.505494505494, 1216.9014084507041, 1285.0768468021815, 1315.0684931506848, 1343.0051813471503, 1372.8813559322034]",1866.0,1389.0675241157555
599,"[5333.285624973884, 3492.0242204501787, 36610.609062236756, 1525.4426456550386, 4955.789844531535, 5939.8896135323785, 5739.005997029585, 4628.30470877904]","[2257457.1236421927, 2168123.5890578595, 2408894.773234868, 783428.3388748345, 2291247.5891518146, 2282935.168917416, 2273637.553128545, 2244050.8665048885]","[16, 13, 13, 16, 17, 24, 17, 14]","[1126.4667535853976, 1297.2972972972973, 9969.23076923077, 1213.4831460674156, 1281.2654473554128, 1315.736040609137, 1351.40771637122, 1390.5579399141632]",1832.0,1414.8471615720523
600,"[4012.7680962812447, 3794.2935724702575, 22985.88554597958, 2604.2425893484838, 2311.8357639047977, 6225.921542550504, 5545.207760881415, 2633.7703832978214]","[2267124.9395130863, 2215090.718738687, 2435277.094219498, 744441.0148465935, 2340822.571082701, 2259862.2583113867, 2299616.358871973, 2315258.920466807]","[15, 12, 11, 15, 8, 16, 15, 8]","[1089.0756302521008, 1257.0320077594567, 9707.865168539325, 1181.9425444596443, 1243.7619961612284, 1271.8351324828263, 1297.9469203805709, 1326.5097236438075]",1927.0,1345.096004151531
601,"[4756.497276056876, 4310.610121725232, 53111.62573494886, 996.0976493550008, 7914.768807909851, 3319.1443099437993, 8241.395132037811, 3999.0006355511546]","[2272278.7148196246, 2130863.4773210613, 2261152.1376376604, 795946.6388802256, 2250339.634330757, 2317723.4112146567, 2226868.486473738, 2270091.1698946175]","[18, 15, 20, 10, 22, 11, 21, 10]","[1099.703012303776, 1275.5905511811025, 9290.322580645161, 1186.8131868131868, 1249.1566265060242, 1279.3682132280355, 1315.736040609137, 1354.9398849973863]",1884.0,1375.7961783439491
602,"[5161.667542810137, 3302.518583254687, 35412.02931942242, 2123.598349962099, 3688.229028599377, 6771.340814403376, 4555.374737214581, 3328.9095882612132]","[2251853.292655508, 2094006.0814125473, 2364999.4722409993, 734132.1118248759, 2299382.531221437, 2263414.758396957, 2278632.173435603, 2267042.7624881016]","[18, 12, 13, 21, 14, 14, 14, 12]","[1113.8805328749463, 1287.6304023845007, 9744.36090225564, 1202.226345083488, 1262.5426205552849, 1288.910989557434, 1320.4279164544066, 1361.3445378151262]",1872.0,1384.6153846153845
603,"[3745.084631196296, 3727.9425076588986, 52754.07553052188, 1055.715533337712, 4210.641820634337, 4290.140561964048, 3952.9436894576834, 5246.524796967487]","[2284213.3742162352, 2214560.836493842, 2358465.712984228, 730518.1638336908, 2307001.0904398044, 2310553.3691373444, 2249764.220187895, 2167312.337373376]","[16, 9, 17, 13, 13, 11, 15, 20]","[1133.8582677165355, 1288.910989557434, 10755.186721991702, 1214.0515222482436, 1278.737049827331, 1301.8583626318432, 1330.5954825462013, 1365.6480505795573]",1873.0,1383.876134543513
604,"[2919.9430730813215, 4551.4672524795815, 22478.079001507336, 1926.3524135612151, 3559.2403740222703, 5563.2075145441595, 4060.3118721160536, 4342.881638756631]","[2307528.1515041525, 2177969.735688929, 2409623.392552376, 765058.5783970689, 2316148.8212393853, 2277953.4329937524, 2288202.747883519, 2150035.6452459297]","[9, 13, 9, 22, 12, 16, 12, 15]","[1112.4463519313306, 1280.6324110671937, 9707.865168539325, 1193.9198526024873, 1257.64192139738, 1289.55223880597, 1318.413021363174, 1352.112676056338]",1885.0,1375.0663129973475
605,"[5706.898570891612, 5397.654592399369, 34015.18928385944, 1666.6065206461392, 5979.5999904801, 3116.8852767620115, 2454.7059958667587, 5042.975105237719]","[2280814.650250223, 2133656.189463446, 2413677.5149622336, 796908.8722193791, 2303515.6607443895, 2286501.402295658, 2318102.283681176, 2218438.23176109]","[17, 15, 12, 17, 17, 14, 12, 15]","[1095.0570342205324, 1269.3437806072477, 9459.85401459854, 1189.5364846259752, 1253.3849129593812, 1280.6324110671937, 1311.0773899848255, 1348.595213319459]",1892.0,1369.9788583509514
606,"[3331.432526613498, 4170.680779915485, 41869.4099896732, 1343.546881142781, 3555.813147611505, 4770.784562206504, 4224.351311062243, 5816.172421155232]","[2302924.151519173, 2234848.1442002677, 2293687.0370576927, 772903.4823941252, 2344778.4857480093, 2279752.6117758187, 2266343.2880074456, 2133223.4727901616]","[11, 14, 18, 13, 9, 15, 13, 22]","[1104.8593350383633, 1274.9631087063453, 9494.505494505494, 1188.445667125172, 1251.569290197972, 1278.1065088757396, 1308.4300858152449, 1346.4935064935064]",1893.0,1369.255150554675
607,"[3252.9844241299975, 4773.269139234656, 54216.90194541193, 1463.512878106706, 4978.376138322674, 5895.027693938513, 5977.671256779403, 5662.677141055261]","[2312547.765090614, 2118060.824970903, 2360099.2323188647, 811182.9673649671, 2309629.8745559617, 2288222.6099878596, 2320034.434500511, 2270140.0025156355]","[10, 17, 19, 12, 14, 18, 16, 13]","[1095.519864750634, 1269.9657030867222, 9094.736842105263, 1179.2538671519562, 1245.555021624219, 1281.2654473554128, 1316.4042661249366, 1353.5248041775458]",1886.0,1374.3372216330858
608,"[4340.58882107211, 5177.472609863208, 42812.543202710134, 1533.7066841572575, 5617.100784592209, 7801.965199691541, 7316.335451096732, 5069.9651389227665]","[2292884.535077173, 2125063.507964143, 2387050.4741768823, 755688.4463317583, 2312625.9831390698, 2301704.3997958666, 2274026.3803760624, 2203489.7375044394]","[13, 17, 14, 19, 15, 17, 21, 16]","[1108.6398631308812, 1278.737049827331, 9969.23076923077, 1203.342618384401, 1263.7737688932227, 1286.9910625620655, 1317.0731707317073, 1361.3445378151262]",1865.0,1389.8123324396784
609,"[2485.374637764232, 3119.696651662323, 42788.37723294018, 1526.479473512956, 4114.930492134871, 4451.667641372341, 3440.428897945999, 4879.722287583628]","[2302990.263710525, 2069551.7896258377, 2368859.120481922, 804920.9433289149, 2334756.132044536, 2308156.396461932, 2313917.811599238, 2274171.2320444374]","[12, 16, 17, 15, 11, 12, 9, 11]","[1115.7985363753767, 1290.1941264310603, 9635.687732342007, 1207.265952491849, 1267.4816625916872, 1290.1941264310603, 1317.7427554651754, 1351.40771637122]",1891.0,1370.7033315705976
610,"[3154.825270154426, 5095.600934338302, 42576.651869044406, 689.7010985391634, 5466.778602471913, 5573.885025032794, 5083.474087946951, 5679.084790097949]","[2277435.299965309, 2168002.7451041956, 2334278.4617463206, 794862.5011381372, 2275488.900147775, 2273643.760846213, 2305074.214262379, 2214304.332898253]","[14, 17, 17, 11, 21, 15, 18, 15]","[1122.5638804677349, 1299.248120300752, 9357.40072202166, 1203.901532745007, 1268.1017612524463, 1296.648324162081, 1331.2788906009246, 1374.3372216330858]",1853.0,1398.8127361036159
611,"[2540.2699758826607, 4224.535529803446, 45710.58433137522, 1788.4918699574257, 3537.4104271941032, 5365.649003961637, 4880.521751780555, 5698.232195951822]","[2315982.6761341896, 2051732.2850994342, 2283851.3015322774, 809423.0970561241, 2283634.0130000035, 2276263.0435749856, 2324620.637115762, 2159908.351478264]","[9, 14, 20, 24, 16, 17, 10, 18]","[1118.2053494391716, 1297.9469203805709, 9635.687732342007, 1211.781206171108, 1273.0844793713163, 1299.899699097292, 1327.8688524590164, 1364.9289099526065]",1868.0,1387.5802997858673
612,"[3358.9729705928144, 3591.7193335725183, 33111.86913825001, 1347.2760740841036, 4510.23588696232, 4767.613014709858, 4296.961810885674, 4270.644115245858]","[2302334.1457425947, 2207041.9351784694, 2370228.3227855708, 784948.2559772675, 2275521.907516506, 2311807.6891812906, 2217718.2697232445, 2275968.5024205847]","[13, 11, 14, 13, 16, 13, 20, 10]","[1116.760017233951, 1285.7142857142858, 9707.865168539325, 1201.112140871177, 1265.625, 1290.1941264310603, 1321.7746047934727, 1359.916054564533]",1881.0,1377.9904306220096
613,"[3925.5916305394862, 4894.649953637056, 27010.706510320266, 1829.867226551469, 5739.145769253154, 1928.1327786715858, 3779.4028977077896, 4278.721313875676]","[2282360.37189196, 2125531.4291428416, 2371773.475556688, 773244.0121977004, 2319465.4178540534, 2342934.189860791, 2312064.2711815694, 2242572.21060599]","[15, 15, 14, 17, 14, 8, 12, 10]","[1108.6398631308812, 1283.8038632986627, 9459.85401459854, 1197.7818853974122, 1263.7737688932227, 1290.1941264310603, 1315.736040609137, 1345.7943925233644]",1902.0,1362.7760252365931
614,"[5130.428428500741, 2450.5376166688375, 24194.834829629104, 1175.7416953374393, 6501.425215026037, 3056.0244335487846, 3466.979053813842, 4535.58506898566]","[2277171.4296437614, 2231813.0296216924, 2399442.5993673634, 783312.7811903802, 2290405.7431733054, 2315750.973772732, 2318809.3142009545, 2240238.2218951634]","[19, 10, 11, 16, 19, 11, 12, 14]","[1123.5370611183355, 1293.4131736526947, 9818.181818181818, 1209.5193653756417, 1276.218611521418, 1302.5125628140704, 1328.5494618144542, 1367.0886075949368]",1861.0,1392.7995701235895
615,"[6063.830700815589, 3802.6254191951475, 37304.33490573078, 2210.811394997212, 5212.526416327165, 3322.5798790694967, 2473.2979340395077, 5327.25036458443]","[2246756.7269352768, 2215399.387499682, 2401293.696598852, 801141.1425262752, 2271968.6468571317, 2329819.77730399, 2364662.6682938784, 2225315.6928731403]","[22, 8, 15, 15, 16, 11, 7, 13]","[1102.0408163265306, 1278.737049827331, 9323.741007194245, 1192.8209848136216, 1260.087506076811, 1292.7680798004988, 1321.1009174311926, 1352.112676056338]",1891.0,1370.7033315705976
616,"[2981.85229663671, 6211.114273609572, 40741.63968569683, 597.195388298039, 3624.1289497638304, 3742.798137315213, 8596.35835840976, 4417.687295371804]","[2273200.72090921, 2133996.2014714405, 2385563.734291525, 824271.705031675, 2316251.547340356, 2315528.49047403, 2248813.616011596, 2212040.110179649]","[14, 19, 17, 12, 13, 12, 19, 15]","[1113.8805328749463, 1296.648324162081, 9323.741007194245, 1205.020920502092, 1269.3437806072477, 1300.551931761164, 1335.3941267387945, 1372.1545791424035]",1862.0,1392.0515574650913
617,"[3622.641763425804, 8034.613178638406, 37208.27980105107, 1477.943211864894, 3434.241027868655, 2358.0372480913625, 5086.6293923334815, 4790.563851439661]","[2259556.816599742, 2118998.567584689, 2348227.135184075, 780152.647516075, 2297099.0333437757, 2333223.047150525, 2289432.6237533838, 2144129.639071782]","[15, 19, 18, 15, 14, 10, 16, 17]","[1099.703012303776, 1276.847290640394, 9290.322580645161, 1189.5364846259752, 1249.7589199614272, 1273.0844793713163, 1303.1674208144796, 1347.193347193347]",1883.0,1376.5268189060012
618,"[3999.3688556966263, 4318.402425649039, 31962.86329683382, 617.2177973311752, 2971.8998378723313, 4045.273451896698, 4811.289050942204, 6294.517698852351]","[2280622.438949389, 2229035.5147319525, 2420854.381247239, 754555.0808085406, 2342463.4444219638, 2340662.6623979155, 2312446.4451287594, 2235938.8049898273]","[16, 11, 11, 14, 6, 11, 16, 17]","[1104.8593350383633, 1274.3362831858408, 9818.181818181818, 1195.5719557195573, 1258.2524271844661, 1283.1683168316831, 1311.740890688259, 1351.40771637122]",1883.0,1376.5268189060012
619,"[3388.178486118758, 3903.2940992531026, 34284.144676078824, 1495.0095562301315, 9008.287848224465, 3712.5625361694165, 6244.198628088973, 4168.667895239009]","[2295991.043583346, 2191726.503970135, 2398083.962352642, 792909.0661563114, 2274045.3407300855, 2316129.2251231517, 2314229.3836769927, 2269776.748360493]","[13, 12, 10, 12, 21, 11, 15, 12]","[1108.1658828559214, 1276.218611521418, 9671.641791044776, 1191.7241379310344, 1256.4226854095978, 1281.899109792285, 1313.7354282818044, 1355.6485355648535]",1882.0,1377.258235919235
620,"[2868.6615153598264, 3310.8206995375754, 30288.465715555914, 1285.7258326999026, 3754.98400067847, 5334.604889237165, 2604.63736603412, 3152.191785181239]","[2321028.885106954, 2207169.216303882, 2412915.3585143294, 740611.901795395, 2301208.5940418956, 2271822.9262583107, 2344719.649160559, 2318148.9895984144]","[8, 12, 11, 10, 10, 18, 8, 8]","[1109.5890410958905, 1269.9657030867222, 10085.603112840467, 1190.0826446280992, 1251.569290197972, 1276.847290640394, 1299.899699097292, 1331.2788906009246]",1918.0,1351.40771637122
621,"[4550.028366711805, 5889.210319330126, 43664.76340225178, 2051.5506538248123, 6168.436247238558, 4469.609114280815, 3239.6074263469886, 7070.186833329736]","[2153951.9998984565, 2098946.487607834, 2215572.5906444336, 677524.7072074253, 2161185.0324094314, 2166996.822576137, 2189876.876430648, 2073165.772306174]","[15, 18, 15, 18, 16, 12, 9, 17]","[1203.342618384401, 1378.723404255319, 10983.050847457627, 1294.0589116325511, 1364.9289099526065, 1395.0484391819161, 1420.2739726027398, 1452.1008403361345]",1762.0,1471.05561861521
622,"[3531.8664692665434, 5574.144233675388, 34865.17759044933, 2208.72694748207, 3557.1603141426986, 5773.705927636205, 6982.8442130818, 5325.770809498248]","[2278685.410104591, 2166992.25368127, 2385822.8974429816, 769406.3236970871, 2332408.811568102, 2288047.109583687, 2285218.4391509728, 2251714.693512808]","[15, 17, 16, 15, 11, 16, 19, 13]","[1102.9787234042553, 1274.9631087063453, 9494.505494505494, 1188.9908256880733, 1252.7791203479942, 1281.899109792285, 1313.7354282818044, 1359.916054564533]",1862.0,1392.0515574650913
623,"[3343.012408300776, 5512.780092546124, 24219.19381579855, 2474.956506231407, 4604.416226449357, 3723.0006529726843, 7100.060800523624, 5963.987702434183]","[2286636.0983142704, 2129255.2832515957, 2441450.1976115895, 738607.51385029, 2283177.685676398, 2310674.4076557728, 2238675.5960743604, 2196950.100676081]","[14, 15, 10, 17, 16, 12, 19, 19]","[1127.4467159634623, 1298.5971943887776, 9818.181818181818, 1212.9153018249883, 1281.2654473554128, 1310.4145601617795, 1337.4613003095976, 1375.0663129973475]",1851.0,1400.32414910859
624,"[5095.203159004075, 3423.318509192786, 23176.165181153614, 1124.4970383138043, 4151.906220924444, 6322.578408293673, 5546.363130194249, 2262.9319968290324]","[2253257.8415139653, 2183565.811434858, 2329809.352297744, 748376.2537938255, 2302798.657648008, 2247881.0351876197, 2286847.573870539, 2337467.322434425]","[19, 11, 13, 11, 12, 19, 15, 6]","[1111.969111969112, 1282.5333993072736, 9931.034482758621, 1203.901532745007, 1268.7224669603524, 1296.0, 1321.7746047934727, 1357.7789418543741]",1877.0,1380.927011188066
625,"[4118.7715226616465, 6387.351454508105, 42057.48419683794, 1750.9960622798924, 5740.476527952566, 4060.316168492893, 4395.679867331231, 4511.374449254818]","[2269669.33606986, 2156172.146828068, 2304313.7208228195, 807913.5619393307, 2275536.6540380255, 2292181.4272567886, 2326422.1854221993, 2198094.4981519706]","[15, 20, 18, 15, 19, 11, 13, 14]","[1123.050259965338, 1305.1359516616315, 9494.505494505494, 1215.7598499061914, 1281.2654473554128, 1309.090909090909, 1337.4613003095976, 1371.4285714285713]",1866.0,1389.0675241157555
626,"[4501.653990687486, 3616.5970021922235, 24195.017279640942, 1661.8494467771918, 4561.854009586565, 5292.675642996914, 5412.647493221915, 3603.0490601381007]","[2268010.7570956997, 2158095.536535474, 2452170.848485726, 808985.1220351243, 2312486.9811188765, 2263070.4990626303, 2266525.8536637537, 2271241.7704967894]","[17, 14, 9, 13, 13, 22, 20, 13]","[1106.746370623399, 1283.8038632986627, 9290.322580645161, 1192.2723091076357, 1254.5982575024202, 1286.9910625620655, 1327.8688524590164, 1372.8813559322034]",1857.0,1395.799676898223
627,"[3744.5101264249615, 5273.275342366975, 36767.21432059776, 1601.8502126494486, 5907.597011541709, 5601.7445467239495, 2846.088087634102, 4983.453690349764]","[2263953.454981255, 2178473.9152139868, 2390114.551440002, 767104.0226524153, 2302224.656638406, 2298488.78920083, 2307536.945873267, 2199712.9736419865]","[15, 14, 18, 13, 14, 17, 13, 14]","[1112.4463519313306, 1284.440039643211, 9969.23076923077, 1206.703910614525, 1270.5882352941176, 1295.352323838081, 1317.7427554651754, 1350.7034914017718]",1889.0,1372.1545791424035
628,"[473.1992531402084, 556.1000642911539, 1966.078338380684, 240.72678550860752, 562.5905380385387, 1040.1781944057566, 611.2611277745378, 623.175534713669]","[26499.15817585167, 26692.803085975393, 11796.470030284105, 12517.79284644759, 27004.34582584986, 22531.38069781426, 25971.47219844548, 26173.3724579741]","[12, 15, 9, 12, 15, 13, 19, 18]","[92571.42857142857, 108000.0, 864000.0, 99692.30769230769, 108000.0, 108000.0, 117818.18181818182, 123428.57142857143]",21.0,123428.57142857143
629,"[2949.730077100892, 4821.129087073851, 50727.88289029388, 1478.347550957866, 2459.9010924916333, 3683.3443012862576, 6362.913177483914, 7157.560052813506]","[2311732.620191134, 2145414.3623561547, 2309842.376227631, 765464.5277801385, 2348291.7841248666, 2327266.6523407665, 2313681.4020834696, 2159437.2977900696]","[10, 16, 18, 12, 6, 13, 17, 18]","[1094.1325453777965, 1259.4752186588921, 9600.0, 1176.043557168784, 1236.0515021459228, 1265.0073206442166, 1298.5971943887776, 1339.5348837209303]",1898.0,1365.6480505795573
630,"[5945.903589770251, 5305.864872224761, 27722.07301252085, 2009.3430268600255, 6159.828655317004, 2862.438719492846, 5147.6693634805015, 6824.385128996559]","[2228011.251236688, 2199847.6125238575, 2425110.0575958136, 762290.4133975611, 2294381.0341474786, 2327697.934237298, 2306284.103669608, 2148782.2754964563]","[23, 15, 13, 12, 15, 10, 16, 21]","[1111.015859408487, 1283.8038632986627, 9818.181818181818, 1206.1423918101443, 1270.5882352941176, 1290.1941264310603, 1317.7427554651754, 1363.4928984744872]",1865.0,1389.8123324396784
631,"[3165.4734050584175, 3260.0679851664977, 42203.669726158914, 708.5808150343431, 3790.918326156691, 4187.987884973725, 3682.205791583416, 5220.8877135491875]","[2295336.996571091, 2171105.12736395, 2310148.548903354, 789505.5347951956, 2297023.2474624794, 2261581.3151302235, 2309444.2656921945, 2248119.3352840226]","[13, 16, 21, 14, 11, 16, 13, 14]","[1112.4463519313306, 1283.8038632986627, 9635.687732342007, 1200.5558128763316, 1264.3902439024391, 1290.8366533864541, 1321.1009174311926, 1359.916054564533]",1874.0,1383.1376734258272
632,"[2535.250620032366, 3193.7619151667272, 21862.15344868129, 2127.252388845572, 4600.38070366379, 5617.262174734795, 4925.025414975127, 5820.247429434969]","[2325536.5560551784, 2112732.543842432, 2454295.229755651, 763017.1073935647, 2327121.6935827886, 2290899.8234700123, 2270549.2837663633, 2152189.7455198383]","[7, 12, 7, 13, 11, 14, 14, 23]","[1113.8805328749463, 1272.459499263623, 10285.714285714286, 1195.0207468879669, 1257.0320077594567, 1282.5333993072736, 1313.7354282818044, 1354.9398849973863]",1878.0,1380.1916932907347
633,"[4267.153233393083, 5783.502352999513, 41070.419965314504, 1307.7853594895412, 5289.523787830496, 6320.027905871963, 3533.5849458647963, 4311.121490383117]","[2288422.16268461, 2127637.153259498, 2328228.1869097217, 830011.4805139522, 2260589.1572619984, 2249974.2233284535, 2331593.390604973, 2287355.3782189107]","[14, 20, 16, 14, 18, 17, 9, 9]","[1113.4020618556701, 1294.0589116325511, 9357.40072202166, 1207.265952491849, 1271.8351324828263, 1303.8229376257545, 1336.7715317173802, 1367.0886075949368]",1873.0,1383.876134543513
634,"[5107.310340843102, 4060.740054782542, 47414.38877040768, 2838.9373144287842, 4254.014827791425, 4012.8965234006455, 5832.849124307634, 6212.76401906674]","[2232453.662672898, 2168092.088082455, 2361033.336578707, 786598.6208170272, 2269449.676873635, 2312831.10762096, 2268890.091453104, 2234352.376357016]","[18, 13, 18, 20, 15, 12, 16, 17]","[1119.1709844559587, 1301.8583626318432, 9357.40072202166, 1210.6492293320878, 1279.3682132280355, 1306.4516129032259, 1334.0195573854865, 1372.8813559322034]",1859.0,1394.298009682625
635,"[5064.146615965022, 2612.493642968979, 49798.21277492602, 427.6668515240206, 8537.296539614676, 7510.366968670807, 6070.544686070655, 5249.562745819396]","[2269314.805322861, 2066052.4630735847, 2399371.8335519894, 818751.5842109986, 2253188.3266265485, 2273809.598648836, 2291571.7300172457, 2232906.1867339183]","[19, 12, 14, 18, 23, 19, 15, 11]","[1099.2366412213742, 1274.9631087063453, 9357.40072202166, 1188.445667125172, 1257.0320077594567, 1290.1941264310603, 1321.7746047934727, 1363.4928984744872]",1867.0,1388.3235136582753
636,"[4617.737625781614, 6829.056814558705, 39046.52735574793, 2064.5888441929287, 7120.21779986127, 6737.9781471984625, 5029.446041905719, 4401.234157210231]","[2234215.006386771, 2032058.5436346973, 2333860.092677722, 848566.4116019999, 2273079.427561927, 2276643.7464106274, 2293961.913364773, 2262309.9545269744]","[21, 19, 18, 13, 18, 18, 19, 10]","[1098.3050847457628, 1292.123629112662, 8640.0, 1192.8209848136216, 1260.7003891050583, 1291.4798206278026, 1316.4042661249366, 1356.3579277864992]",1871.0,1385.355424906467
637,"[3664.7708203588736, 2205.6336672537504, 35721.96669933311, 1533.1349299336277, 4731.120312455742, 4647.783254859453, 4302.020915357176, 3624.5380547316513]","[2308885.0088506774, 2242425.665517949, 2371935.5603295774, 765894.1436888699, 2290186.7066099197, 2293046.3944858597, 2326477.588341773, 2292245.052002489]","[12, 10, 14, 19, 16, 18, 12, 13]","[1119.6544276457882, 1290.1941264310603, 9893.129770992366, 1205.020920502092, 1272.459499263623, 1303.8229376257545, 1329.2307692307693, 1362.7760252365931]",1870.0,1386.096256684492
638,"[3924.8207560998667, 3483.865066890204, 33697.98289409033, 1268.4056943971505, 5832.773768067533, 5460.065147346029, 2927.788573202875, 5821.6813080976035]","[2273255.769835066, 2193567.8079491467, 2335780.877292204, 768326.2092262355, 2263307.1759806024, 2270480.5504401196, 2302554.199591081, 2172744.39556608]","[16, 12, 12, 12, 18, 14, 10, 17]","[1115.7985363753767, 1274.9631087063453, 10046.511627906977, 1191.7241379310344, 1255.2058111380145, 1281.2654473554128, 1305.793450881612, 1342.3096841015017]",1896.0,1367.0886075949368
639,"[4161.730728930169, 3499.7765400724884, 25848.076138512406, 923.8695191223092, 5943.873754354701, 3972.914765648105, 4526.257396107567, 4192.536283849257]","[2298737.0480857734, 2234448.4032512833, 2430337.9958973397, 754822.0869910612, 2299391.946180556, 2324087.547468865, 2313943.65469477, 2227286.5570308776]","[12, 11, 13, 11, 14, 12, 11, 15]","[1117.7231565329885, 1274.3362831858408, 10409.638554216868, 1196.6759002770084, 1261.3138686131388, 1286.9910625620655, 1317.0731707317073, 1359.916054564533]",1874.0,1383.1376734258272
640,"[3947.6929461070854, 5879.720169208564, 43803.24684672605, 1100.6627271594111, 5550.293189641534, 3330.3608536227925, 4186.256397222359, 6822.251137388514]","[2272601.488507161, 2110691.99406498, 2355626.5240647728, 779414.1748927847, 2288368.828314803, 2332370.4510307875, 2304628.9346036497, 2059190.1427266588]","[17, 18, 18, 12, 18, 12, 14, 24]","[1102.0408163265306, 1281.2654473554128, 9191.489361702128, 1191.7241379310344, 1254.5982575024202, 1283.1683168316831, 1310.4145601617795, 1354.9398849973863]",1869.0,1386.8378812199037
641,"[5562.877724309657, 3012.7151346154583, 40454.94231443482, 1553.5248420942708, 5012.342619918761, 4860.3972074601925, 4843.896503537076, 1641.0647537724851]","[2252035.7632761276, 2235219.8894846323, 2337515.596861707, 748326.1667621734, 2336351.3051042077, 2308216.011578481, 2317791.799374521, 2299969.727312481]","[19, 9, 21, 15, 11, 17, 12, 7]","[1117.2413793103449, 1281.2654473554128, 10085.603112840467, 1199.4447015270707, 1263.7737688932227, 1291.4798206278026, 1320.4279164544066, 1356.3579277864992]",1883.0,1376.5268189060012
642,"[3660.721185649051, 7070.685794550489, 35796.99767412972, 1347.4070563015373, 4344.003542537001, 6154.479249881749, 3613.0065319300993, 6734.010057030366]","[2302013.6081581623, 2102791.331376908, 2361078.1004084456, 818940.1795971569, 2235460.067722764, 2297284.900815028, 2324513.7039617626, 2131367.5253354562]","[11, 20, 14, 14, 16, 19, 11, 22]","[1108.1658828559214, 1284.440039643211, 9257.142857142857, 1191.1764705882354, 1256.4226854095978, 1290.1941264310603, 1320.4279164544066, 1359.2029365495544]",1869.0,1386.8378812199037
643,"[6278.433678434992, 4720.449561135823, 35999.70924351028, 1711.3901777589442, 5848.687373377373, 2624.566483664796, 3259.6285826035964, 2294.2087837139006]","[2246478.9072131636, 2081199.046904398, 2434820.56296367, 755836.3663668383, 2285588.139801692, 2337142.62806432, 2325007.6753447107, 2266229.5144895646]","[20, 19, 11, 16, 17, 10, 12, 11]","[1122.077922077922, 1302.5125628140704, 9459.85401459854, 1214.0515222482436, 1278.737049827331, 1301.8583626318432, 1328.5494618144542, 1364.2105263157894]",1871.0,1385.355424906467
644,"[3926.7494909941747, 3034.3095143897444, 40448.22075611737, 1192.2942374849936, 5867.168775332661, 5314.4930125078445, 3936.7270755058344, 3981.2225276963077]","[2281121.4561726176, 2214886.4801353775, 2388369.899425763, 759630.7743651136, 2291568.306459818, 2317840.4177282397, 2342161.826867931, 2267461.196099992]","[16, 10, 16, 13, 17, 16, 12, 12]","[1098.7706655362442, 1257.64192139738, 10046.511627906977, 1179.7906235776059, 1239.0057361376673, 1267.4816625916872, 1305.793450881612, 1346.4935064935064]",1895.0,1367.8100263852243
645,"[1553.0987734169478, 5590.750255351098, 44678.50173472103, 1848.9783399164512, 3502.7267465818722, 3366.852886041861, 4590.746819337051, 4815.337993218059]","[2316416.5349611235, 2101727.8385782535, 2363317.119319521, 716433.537623514, 2295310.7502007205, 2315028.0314215776, 2217277.51133084, 2271056.334736775]","[6, 18, 15, 11, 13, 10, 16, 13]","[1103.448275862069, 1263.7737688932227, 10285.714285714286, 1190.6293063849334, 1249.1566265060242, 1271.8351324828263, 1299.899699097292, 1332.6478149100258]",1920.0,1350.0
646,"[439.41956154139916, 510.74394373715626, 1875.3544503141154, 197.44991319498604, 495.7061602660172, 518.6472590460324, 920.8664602015364, 586.6846474202334]","[26365.17369248395, 26558.685074332127, 11252.126701884692, 11057.195138919218, 26768.13265436493, 26969.657470393686, 22646.393578237024, 26039.24444167885]","[15, 16, 13, 11, 9, 11, 15, 7]","[86400.0, 99692.30769230769, 864000.0, 92571.42857142857, 96000.0, 99692.30769230769, 103680.0, 112695.65217391304]",22.0,117818.18181818182
