Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
464,"[838.4139846119547, 127.68613635124376, 53.5221525313173, 4463.171865318093, 4457.8382565775755, 5263.0735143128395, 5387.388384641854, 5713.262636073505]","[616193.2600801273, 306816.7978876933, 253159.78147313086, 2240313.541981606, 2312357.0148241455, 2273289.3683381905, 2216449.418895183, 2205937.687317582]","[10, 16, 11, 14, 12, 17, 22, 20]","[1820.2247191011236, 2158.2014987510406, 1098.7706655362442, 1152.0, 1176.043557168784, 1203.901532745007, 1234.8737494044783, 1273.0844793713163]",2002.0,1294.7052947052948
465,"[2572.3994754381697, 2377.1698135968854, 56.01062750095923, 4058.7673460925253, 4525.541443409227, 5712.362681466734, 3208.255359054279, 4823.9874252470245]","[545331.9148429043, 298777.89592225535, 261345.58791947577, 2247026.3205501954, 2284269.511164779, 2285995.327222593, 2244315.0289982613, 2215462.219515167]","[11, 18, 16, 17, 13, 14, 14, 14]","[1854.0772532188842, 2176.32241813602, 1114.8387096774193, 1167.5675675675675, 1188.9908256880733, 1212.9153018249883, 1238.4137601528905, 1269.3437806072477]",2013.0,1287.6304023845007
466,"[2305.819463168802, 315.6840580303139, 938.9515743861589, 2539.9332811964687, 4336.366249327923, 3663.8229321940507, 4097.670367757943, 4938.434571149458]","[592235.5360197292, 313383.8436743871, 227238.47112834002, 2305566.0087016826, 2301142.06486379, 2292458.6054783296, 2302809.2063095174, 2212074.0347063756]","[14, 14, 18, 12, 14, 16, 10, 11]","[1833.097595473833, 2140.37985136251, 1097.8398983481575, 1153.0249110320285, 1180.327868852459, 1207.265952491849, 1232.524964336662, 1259.4752186588921]",2032.0,1275.5905511811025
467,"[585.3255831672844, 134.34689946447622, 431.70982174075993, 4197.1718988390185, 3035.620939333583, 3013.1319676972153, 2988.9501868602442, 5199.671800263256]","[600813.2892365422, 321633.12436283974, 239982.41376630854, 2275663.2739107856, 2278139.545066761, 2337311.500699872, 2302254.8669679067, 2128485.8824431356]","[13, 7, 15, 15, 11, 6, 12, 19]","[1843.5277382645804, 2160.0, 1108.6398631308812, 1161.8108471537428, 1185.1851851851852, 1207.8285181733459, 1227.8540975840833, 1258.863525983487]",2028.0,1278.1065088757396
468,"[3622.714562773068, 121.91172901389193, 47.157175589407444, 2182.607190324098, 2953.4712414498886, 3249.1507542859867, 5946.028330744988, 3136.5200269999027]","[547168.4625712655, 281690.7595105934, 212254.4473279229, 2167361.444222874, 2175122.3681718553, 2167546.575645956, 2076054.5352894964, 2152250.9526879336]","[14, 12, 14, 9, 12, 12, 20, 12]","[1935.7729648991785, 2246.100519930676, 1155.0802139037432, 1208.955223880597, 1230.1850972947318, 1257.64192139738, 1285.0768468021815, 1315.0684931506848]",1946.0,1331.9630010277492
469,"[956.7063806229655, 719.3175217870463, 686.8012432419333, 4419.498286979655, 4040.136666137218, 4200.3391907662735, 2848.0397147436342, 5408.75736829949]","[576870.4097927734, 307192.89625597524, 206775.93154277198, 2289978.6695715585, 2306341.4575085663, 2312830.4712028205, 2301273.223368122, 2233567.8265126464]","[18, 23, 10, 11, 12, 14, 11, 12]","[1822.7848101265822, 2145.6953642384105, 1095.983086680761, 1150.4660452729693, 1174.4449478930676, 1195.5719557195573, 1219.1909689557856, 1251.569290197972]",2040.0,1270.5882352941176
470,"[353.0903204932176, 125.37683327026505, 94.03104744654631, 3369.935176524276, 3901.608456357508, 6018.448005263059, 4776.343792443829, 4504.450971435809]","[582673.0748547984, 295262.4423514742, 268223.3764360644, 2250825.804983416, 2294983.8496144526, 2223470.884358124, 2250442.6587444674, 2241480.1975120674]","[12, 14, 19, 15, 12, 22, 16, 12]","[1859.397417503587, 2215.3846153846152, 1127.9373368146214, 1185.1851851851852, 1206.1423918101443, 1227.8540975840833, 1257.64192139738, 1291.4798206278026]",1980.0,1309.090909090909
471,"[1579.5252500550152, 1717.556312275972, 928.7870875444311, 4907.752676402881, 3123.1226261676975, 6070.406503261296, 3841.3375258689766, 4721.59063637007]","[641085.780064306, 309993.95318999, 246521.41626825585, 2289393.644232443, 2329999.431721807, 2254957.1544186203, 2254414.4375894624, 2175794.808508766]","[16, 13, 16, 16, 7, 19, 15, 17]","[1822.7848101265822, 2135.0906095551895, 1093.6708860759493, 1147.9185119574845, 1174.4449478930676, 1204.4609665427508, 1231.9391634980989, 1261.3138686131388]",2028.0,1278.1065088757396
472,"[201.06127221646037, 93.38764358810448, 40.420408794885915, 530.1456739160449, 574.4565217644071, 845.6460469725987, 1475.161606746623, 1497.027714717213]","[75397.97708117263, 29790.658304605327, 25181.914679213925, 315966.82165396266, 310923.4645475421, 300617.3894772059, 307279.6486072127, 283511.5460383453]","[14, 14, 16, 8, 17, 14, 21, 17]","[13935.483870967742, 16301.88679245283, 8361.290322580646, 8697.986577181207, 8786.440677966102, 8937.931034482759, 9191.489361702128, 9459.85401459854]",272.0,9529.411764705883
473,"[1383.403740234368, 1369.565420146111, 742.6335470091243, 3070.5827886922816, 4849.689272564801, 5735.676697341102, 5243.062566099446, 2471.30382140478]","[569110.3943665887, 323034.7342746882, 212721.97115710893, 2296743.834674855, 2298940.2358140904, 2276875.4307311014, 2235616.0058935327, 2267289.7104487754]","[17, 15, 12, 11, 14, 14, 19, 8]","[1838.2978723404256, 2154.6134663341645, 1103.9182282793868, 1153.0249110320285, 1172.8506787330316, 1197.7818853974122, 1222.065063649222, 1255.8139534883721]",2029.0,1277.4765894529326
474,"[562.6476432136316, 316.8387969256505, 648.6357434507808, 3764.468562121276, 4440.4168250701905, 4419.590207489786, 7592.566733967667, 4242.190862847489]","[650806.2908050105, 322281.0944796277, 230229.96327358423, 2259778.1559270737, 2279987.7350600483, 2315207.9143011593, 2266543.0402374887, 2210374.9586368524]","[17, 12, 14, 16, 15, 14, 17, 16]","[1820.2247191011236, 2145.6953642384105, 1095.983086680761, 1152.0, 1178.7175989085947, 1202.226345083488, 1227.2727272727273, 1261.3138686131388]",2023.0,1281.2654473554128
475,"[896.8312628285476, 1458.4025039406806, 512.3605391170815, 5234.610451564534, 4548.653888173902, 5806.112435300811, 3856.3645100796753, 3792.184297235755]","[606767.1627954612, 299750.15539817343, 228857.3622963304, 2289125.7018125416, 2291210.514450982, 2250631.202654062, 2245115.1527516427, 2266427.2205517907]","[14, 25, 11, 17, 12, 18, 15, 10]","[1844.8398576512454, 2191.039729501268, 1114.8387096774193, 1167.5675675675675, 1187.9010082493126, 1212.3479887745557, 1241.9741255390513, 1278.1065088757396]",1997.0,1297.9469203805709
476,"[1515.611459775235, 2338.2850779404675, 651.7530934020913, 2954.253146604609, 5460.983175396023, 3445.5214745228823, 2662.9794695143255, 4475.735800291593]","[596210.7856830903, 306419.8295956087, 247389.11087355512, 2310450.5913042524, 2253702.69721772, 2275930.3417423917, 2326478.9114543516, 2170175.012702807]","[15, 13, 21, 10, 16, 11, 11, 17]","[1859.397417503587, 2174.496644295302, 1115.7985363753767, 1165.4676258992806, 1189.5364846259752, 1218.045112781955, 1236.6412213740457, 1263.7737688932227]",2018.0,1284.440039643211
477,"[2440.8899541028322, 131.63355819680453, 1029.3231573559433, 4548.7367400893745, 7733.491966345818, 4323.547198716513, 3247.226127267564, 3847.5443008775087]","[622796.6289106712, 315920.4035153998, 240858.73890613933, 2270828.172271647, 2231839.984056309, 2275176.690590349, 2306670.883573085, 2267823.2346558305]","[19, 12, 9, 16, 25, 15, 12, 10]","[1824.0675580577058, 2165.4135338345864, 1100.169779286927, 1154.0516473731077, 1180.327868852459, 1208.3916083916083, 1235.4623450905624, 1265.625]",2020.0,1283.1683168316831
478,"[1687.6858844888482, 1930.081315819163, 52.656400686524556, 3805.726782798398, 5494.149052182625, 3625.1375731073563, 2713.5767340291263, 6145.368336258015]","[571190.708129471, 302611.2803827355, 248011.64723353065, 2274484.976847316, 2261981.679951084, 2273709.415630035, 2317251.7268652413, 2184116.6426562225]","[15, 14, 17, 12, 17, 12, 8, 19]","[1833.097595473833, 2167.2240802675587, 1104.8593350383633, 1157.142857142857, 1181.4038286235186, 1206.1423918101443, 1227.8540975840833, 1259.4752186588921]",2026.0,1279.3682132280355
479,"[1133.167013220585, 134.69327058328594, 270.6948477905223, 4644.499679171931, 2737.339763368232, 7044.982272454589, 5372.494832904583, 4114.762658079587]","[590155.6465391236, 323756.29222838103, 249544.72408720542, 2264092.1288117273, 2295299.8754985835, 2257440.0685689813, 2278632.465616522, 2254226.5131204855]","[10, 11, 23, 15, 10, 18, 19, 11]","[1855.4044380816035, 2160.0, 1111.492281303602, 1165.4676258992806, 1186.2700228832953, 1211.214953271028, 1241.9741255390513, 1274.9631087063453]",2006.0,1292.123629112662
480,"[1982.212810158246, 940.6976259473304, 97.03022780731216, 5210.703914748117, 3864.530955735682, 3652.616924994654, 5249.490924670527, 2966.4720214370886]","[618343.0145797324, 306644.73923409334, 255433.51594015816, 2251424.6688594646, 2291261.232770178, 2269599.560209148, 2308296.6778440108, 2267238.946445926]","[12, 13, 13, 17, 12, 18, 15, 10]","[1834.3949044585988, 2165.4135338345864, 1104.8593350383633, 1159.2128801431127, 1183.0214513920585, 1208.955223880597, 1235.4623450905624, 1265.625]",2019.0,1283.8038632986627
481,"[1747.4925575616492, 553.8021692580534, 478.53091849125616, 3522.5548903135023, 3029.917504865876, 5267.522048234079, 4458.897103997456, 5419.883104151932]","[631416.4833979246, 319636.698300758, 245838.19390671013, 2310852.6418628325, 2316712.949527541, 2307068.9382284684, 2305488.298422826, 2154344.1518451194]","[15, 13, 12, 12, 8, 15, 15, 18]","[1810.0558659217877, 2126.3330598851517, 1086.3369656328584, 1136.3437088996054, 1157.6596694953105, 1185.7273559011894, 1214.0515222482436, 1252.1739130434783]",2028.0,1278.1065088757396
482,"[1951.1700404908718, 732.2815251208377, 52.52548273800981, 4928.263161205891, 2891.8741371346923, 6181.496871946837, 5255.62926461833, 3901.5656679331505]","[582810.7923060111, 284968.15358715836, 248926.33815331463, 2272428.942323689, 2315611.6905640424, 2291956.6013580654, 2295298.899151549, 2279423.46997747]","[12, 13, 19, 19, 11, 14, 15, 10]","[1829.2166549047283, 2143.9205955334987, 1096.9107067287346, 1151.4882274544648, 1174.9773345421577, 1196.1236732810337, 1220.913801224682, 1258.863525983487]",2019.0,1283.8038632986627
483,"[1633.416472689721, 3049.764761789856, 54.67991043656766, 4524.5836037967865, 5699.351071309948, 3559.479981810501, 5837.38279324386, 6507.10890794948]","[622924.1107820873, 320306.3173618918, 258471.93663365534, 2225335.067808241, 2250798.5011024396, 2290190.921549913, 2304637.1956679462, 2147495.2321413304]","[13, 12, 12, 18, 19, 11, 17, 20]","[1833.097595473833, 2138.6138613861385, 1099.703012303776, 1154.0516473731077, 1177.6465243071332, 1205.020920502092, 1231.353919239905, 1266.2432828529556]",2009.0,1290.1941264310603
484,"[2742.9920478732006, 2063.498724751201, 364.001638619666, 5287.904260140088, 3881.519526814446, 3023.0260800726687, 4768.040879838435, 4361.424630883326]","[641696.1619317026, 300050.0028981566, 269892.3121423749, 2221846.234988353, 2278958.343144868, 2305532.552032019, 2268003.44817623, 2236068.8710518233]","[12, 19, 17, 20, 16, 12, 15, 13]","[1839.6025550035486, 2174.496644295302, 1108.6398631308812, 1165.991902834008, 1192.8209848136216, 1217.4729920150305, 1244.359097455593, 1276.847290640394]",2003.0,1294.0589116325511
485,"[2003.8744454309422, 129.76795682990044, 57.25221241590749, 6155.017589857467, 5257.669932200836, 5868.620918498799, 2766.0898645188995, 4304.099423320098]","[599935.6574328413, 314922.6352703001, 258877.97845965234, 2216827.845667309, 2226424.030182249, 2280830.1554336017, 2317694.0971431956, 2180817.6397920656]","[15, 13, 15, 18, 21, 16, 9, 15]","[1820.2247191011236, 2142.1487603305786, 1094.5945945945946, 1152.0, 1178.1818181818182, 1203.342618384401, 1230.7692307692307, 1261.3138686131388]",2028.0,1278.1065088757396
486,"[465.67292808404005, 819.887468489759, 1349.3348875294746, 3174.1551479036843, 4212.745045449447, 4193.049856465911, 5949.883766561532, 5484.235583899529]","[626009.2065676199, 297041.23634589673, 232036.510477637, 2308587.429994884, 2288671.2567863143, 2281884.0017008944, 2270313.4719974655, 2091022.3001663073]","[15, 20, 22, 12, 16, 14, 18, 20]","[1843.5277382645804, 2192.8934010152284, 1113.4020618556701, 1163.897620116749, 1184.102329830973, 1212.3479887745557, 1242.5695110258869, 1281.2654473554128]",1986.0,1305.1359516616315
487,"[204.37382901376543, 683.9483694459093, 500.90525102323414, 1596.4494064853593, 1051.289238243506, 639.1355979985562, 1517.631896583032, 2127.7617188390104]","[130694.70048733708, 56449.75551984159, 49516.57931109104, 495291.43607119314, 515458.4908533019, 522276.8221149759, 505137.9682443094, 459245.8186529249]","[20, 17, 12, 11, 18, 6, 12, 18]","[8100.0, 9494.505494505494, 4872.18045112782, 5102.36220472441, 5173.652694610779, 5279.022403258656, 5422.594142259414, 5586.206896551724]",458.0,5659.388646288209
488,"[922.6718531947631, 1455.9049582977614, 53.616773647683544, 4973.985670945047, 2387.8914505813045, 3994.937164330869, 4734.869733255792, 4714.808365836689]","[618274.4172068195, 305897.9850642775, 250251.0293250729, 2295969.231995797, 2305170.9906710237, 2249261.2873198874, 2239934.3643112406, 2200971.432375791]","[15, 15, 20, 12, 12, 14, 21, 16]","[1850.1070663811563, 2172.673931265717, 1112.9240017174752, 1169.6750902527076, 1192.2723091076357, 1215.7598499061914, 1245.555021624219, 1282.5333993072736]",1988.0,1303.8229376257545
489,"[1819.816134427774, 455.01485690851956, 1149.1708803550748, 3275.5286520505874, 3106.893294177416, 5635.9581238216415, 7330.33524118207, 5885.743315757335]","[604387.6981434512, 309014.36299902684, 243120.45991625192, 2263083.55780737, 2258673.943742688, 2293183.5570977186, 2212328.6195300263, 2138415.9099187055]","[11, 14, 18, 17, 11, 15, 25, 22]","[1822.7848101265822, 2126.3330598851517, 1090.4501472444258, 1139.8416886543537, 1161.2903225806451, 1187.3568483737974, 1216.3303613327078, 1261.9279454722493]",2005.0,1292.7680798004988
490,"[652.4298189391305, 3067.935964949767, 1111.06515482405, 2768.584087615211, 4525.324926989653, 3210.032865096407, 5736.481739475206, 6274.585340313868]","[632561.8321879181, 302207.63199996296, 238243.30763162425, 2307674.977737343, 2258689.6961317183, 2303251.0508343335, 2253346.4692982514, 2129970.880182786]","[9, 21, 19, 13, 14, 14, 20, 19]","[1852.7519656897784, 2192.8934010152284, 1119.6544276457882, 1171.2607320379575, 1193.3701657458564, 1218.6177715091678, 1244.9567723342939, 1286.3523573200991]",1975.0,1312.4050632911392
491,"[2080.64105620832, 3226.588953637142, 49.71311760150463, 3433.3845829617026, 3688.852812343701, 6975.2039884565365, 2033.431560834874, 4029.0459693296925]","[625250.5044921378, 291075.33762960753, 235122.96559945034, 2289247.9123483547, 2303655.2203755686, 2241538.0619566883, 2280089.3566235886, 2213702.6447014282]","[13, 13, 11, 12, 14, 20, 12, 11]","[1826.6384778012684, 2145.6953642384105, 1097.3751058425064, 1149.4456762749446, 1168.6203787195673, 1189.5364846259752, 1215.7598499061914, 1250.965250965251]",2036.0,1273.0844793713163
492,"[1222.646715274553, 1858.23855455056, 445.5044242000183, 5836.638289552025, 4489.848455484947, 3930.9548107858245, 3262.649125735975, 5708.701680089005]","[583674.2137257576, 281721.624124076, 249121.1376915804, 2238595.3801715113, 2315094.855097256, 2254445.3967257356, 2276272.951543392, 2148072.2976637552]","[7, 9, 17, 17, 12, 16, 16, 16]","[1848.7874465049929, 2156.405990016639, 1109.5890410958905, 1165.4676258992806, 1187.9010082493126, 1209.5193653756417, 1236.6412213740457, 1271.2113781265325]",2007.0,1291.4798206278026
493,"[2540.113634421453, 1761.7292759686354, 559.2737804686545, 6567.222374176755, 7483.93882127644, 4503.636224015449, 3230.8328040988727, 1993.274622556144]","[617979.0719754578, 313757.7661914242, 265199.79121467716, 2275711.7104175356, 2246171.35934214, 2295444.3556146245, 2342167.4194376688, 2306461.625118248]","[16, 10, 13, 19, 20, 15, 9, 6]","[1822.7848101265822, 2142.1487603305786, 1095.983086680761, 1149.9556344276841, 1173.3816206428248, 1202.226345083488, 1230.1850972947318, 1258.2524271844661]",2034.0,1274.3362831858408
494,"[2264.045484178318, 822.4941211435855, 52.32556672264418, 5914.9218942246325, 4591.144827459084, 4366.7514786552165, 2793.3709186202805, 5494.461543450729]","[588910.9101054813, 298613.06623549206, 245653.98761468154, 2245687.9550755047, 2297059.047344616, 2301937.1510795336, 2332771.4220573353, 2126337.2914137403]","[20, 9, 9, 22, 13, 12, 7, 20]","[1835.6940509915014, 2143.9205955334987, 1101.5724606884828, 1156.6265060240964, 1181.4038286235186, 1207.265952491849, 1230.7692307692307, 1261.3138686131388]",2024.0,1280.6324110671937
495,"[1686.3162894845234, 2725.2909136931416, 802.377756907321, 4474.380946880007, 3752.2687887627108, 1944.8646228821274, 1916.1983027674762, 2603.5449521079395]","[490113.96060315124, 235244.1038707242, 178548.35333158757, 1794660.3250536406, 1811908.4882502886, 1851885.7763152544, 1840205.3685068744, 1797371.2858459686]","[16, 21, 10, 19, 16, 9, 7, 15]","[2299.9112688553682, 2714.13612565445, 1388.3235136582753, 1456.9983136593592, 1487.9448909299656, 1521.1267605633802, 1549.3126120741183, 1585.3211009174313]",1612.0,1607.9404466501242
496,"[693.4992342997026, 457.4228340107351, 1004.8023693147546, 2969.29765913004, 3665.057242322763, 4376.791205025991, 3625.047893947869, 3801.129236865124]","[535807.5768074752, 287404.12688108016, 199949.22426782682, 2009738.033660075, 2025223.4716481278, 2001252.7754239608, 2019665.5998806162, 1958635.453119853]","[13, 16, 20, 11, 16, 18, 15, 11]","[2073.6, 2436.09022556391, 1244.9567723342939, 1303.1674208144796, 1328.5494618144542, 1359.916054564533, 1395.0484391819161, 1438.4017758046614]",1770.0,1464.406779661017
497,"[1811.295859158863, 2078.68428934502, 217.04244430959255, 3408.328569731222, 6408.322543720263, 4106.250019694622, 5782.1941181661305, 5062.942903168483]","[608641.8843014361, 312447.8977567232, 259413.3263418963, 2304573.848935196, 2242072.014461224, 2290702.5139857717, 2229309.5951004974, 2186085.5881967973]","[10, 18, 18, 14, 20, 17, 22, 16]","[1842.2174840085288, 2172.673931265717, 1109.1142490372272, 1161.2903225806451, 1187.9010082493126, 1219.764705882353, 1246.1538461538462, 1278.737049827331]",1996.0,1298.5971943887776
498,"[2593.637795591069, 1360.4324155809418, 948.5504193698492, 5410.7420088741255, 2017.601345705551, 4912.568231590179, 4688.8616320784095, 4393.945085433226]","[618435.157400344, 291772.4142984819, 210823.69499992512, 2264529.5147925788, 2320800.6021965398, 2266732.786991594, 2288339.8416922777, 2157921.5547501785]","[19, 13, 14, 19, 8, 19, 16, 15]","[1830.5084745762713, 2160.0, 1102.9787234042553, 1157.142857142857, 1174.4449478930676, 1198.8899167437557, 1230.1850972947318, 1271.2113781265325]",1993.0,1300.551931761164
499,"[5304.066496614561, 451.6849655561303, 1030.099305305647, 3435.94313411577, 4113.291693579422, 7196.515889151584, 4637.173139038455, 4158.994876598886]","[585983.3600006712, 293016.8978770181, 228864.34042568455, 2282654.893497712, 2307155.7832342894, 2249061.6105307173, 2304392.4828768997, 2270004.7079912424]","[20, 12, 17, 11, 11, 20, 15, 13]","[1835.6940509915014, 2149.2537313432836, 1102.0408163265306, 1155.0802139037432, 1180.327868852459, 1208.3916083916083, 1235.4623450905624, 1265.625]",2020.0,1283.1683168316831
500,"[5322.8754424386625, 1197.467184652267, 148.22146144498194, 6867.236715905891, 4293.125953743652, 5749.352340909749, 5107.423540719278, 4448.960010056602]","[612759.3963443444, 311418.00104948564, 290427.64664529625, 2259427.839318562, 2268504.894757382, 2283474.345728752, 2278683.3227851144, 2105658.580771041]","[17, 19, 20, 22, 18, 16, 14, 17]","[1846.1538461538462, 2178.1512605042017, 1113.8805328749463, 1169.1474966170501, 1195.5719557195573, 1223.2184992921188, 1253.3849129593812, 1292.7680798004988]",1971.0,1315.0684931506848
501,"[2435.9570703575396, 1534.505023412886, 1207.1892435484526, 4917.233807052155, 4063.92293662256, 2515.3179740061073, 6792.7891964249375, 3675.713791661031]","[537201.1897108275, 265031.35398528364, 251072.1749305036, 2271789.9053334063, 2306510.4250691133, 2304756.8755828263, 2184866.3815317275, 2212877.21051438]","[18, 14, 22, 17, 12, 10, 21, 16]","[1851.4285714285713, 2154.6134663341645, 1107.6923076923076, 1162.8532974427994, 1183.5616438356165, 1202.784222737819, 1230.7692307692307, 1267.4816625916872]",2012.0,1288.2703777335985
502,"[1956.3007295983055, 1845.5784086864041, 129.516572131385, 3157.9895737258485, 4315.53278571962, 4346.103037684975, 3992.0923734377507, 5036.081204677956]","[620219.8785849469, 297994.3182081946, 238286.20006139734, 2288589.5101824957, 2255409.6763481717, 2281253.755665399, 2261525.839095623, 2151820.695321442]","[16, 17, 13, 11, 19, 14, 12, 18]","[1847.4697077690662, 2149.2537313432836, 1105.3304904051172, 1159.2128801431127, 1183.0214513920585, 1209.5193653756417, 1236.0515021459228, 1265.625]",2021.0,1282.5333993072736
503,"[3340.2730634656477, 128.0453810429435, 49.009436859998154, 4045.56179274895, 5121.478543501421, 3960.993121203035, 4217.154661855753, 4892.979395248872]","[608524.4745616333, 302035.30776939203, 229070.10788363137, 2317361.954007473, 2254764.7610403565, 2311317.970721996, 2267311.8129029083, 2237906.878670484]","[21, 16, 13, 10, 18, 11, 17, 15]","[1842.2174840085288, 2183.6562763268744, 1112.4463519313306, 1166.5166516651666, 1189.5364846259752, 1211.214953271028, 1236.6412213740457, 1273.7100737100736]",2003.0,1294.0589116325511
504,"[997.7793176274123, 1372.4325833632286, 473.5243017488229, 3945.406390072379, 3051.1275431790714, 3650.8668145714423, 5473.59567184739, 4675.910649354709]","[587623.454011103, 298551.258443077, 222112.09128966214, 2279484.8170886207, 2314083.593072321, 2296699.069170918, 2229160.124676585, 2212523.457575088]","[14, 12, 19, 15, 8, 11, 20, 14]","[1835.6940509915014, 2156.405990016639, 1102.9787234042553, 1156.1106155218554, 1178.7175989085947, 1204.4609665427508, 1231.9391634980989, 1264.3902439024391]",2018.0,1284.440039643211
505,"[1548.5143484704772, 2161.6677736505126, 457.9867740765398, 4301.748118951172, 4172.635968044125, 2956.155575121216, 5852.704196036971, 5410.498681598365]","[604132.2607554413, 287244.7450434115, 256018.3995958385, 2280040.1659390056, 2276244.4625826473, 2277731.179349828, 2225437.0005097585, 2158847.60552271]","[14, 12, 16, 12, 14, 8, 24, 14]","[1820.2247191011236, 2126.3330598851517, 1089.991589571068, 1143.865842894969, 1168.0937359170798, 1193.9198526024873, 1223.2184992921188, 1258.863525983487]",2027.0,1278.737049827331
506,"[2583.3452080073985, 959.7982913444273, 708.3119806193995, 3956.918972333583, 4770.84108425529, 4398.8594364298815, 3831.1347881195256, 3162.068390497934]","[579626.3305303704, 281523.1266204347, 222215.85330743197, 2288309.102347033, 2282151.731755281, 2301659.0056478414, 2277645.3451554924, 2254574.640692226]","[23, 8, 10, 12, 16, 13, 13, 8]","[1808.7927424982554, 2121.112929623568, 1085.427135678392, 1137.340939008337, 1159.731543624161, 1184.102329830973, 1211.214953271028, 1247.9537794896485]",2040.0,1270.5882352941176
507,"[2857.269324455193, 249.76863976023319, 1205.8708409739454, 3729.162108457627, 3892.9257236149742, 3644.2908725085085, 4959.688990187256, 5538.838545167259]","[571716.2356169105, 314270.60201088275, 247850.51024939638, 2289863.655558901, 2306894.6896250737, 2311430.612047357, 2275868.035336288, 2151948.8202158106]","[13, 9, 22, 14, 14, 11, 18, 19]","[1850.1070663811563, 2167.2240802675587, 1111.015859408487, 1163.375224416517, 1188.445667125172, 1214.6204311152765, 1239.0057361376673, 1273.0844793713163]",2000.0,1296.0
508,"[1355.2504739215772, 912.0591516205792, 600.9262605881463, 4254.988634302255, 5362.492664697293, 3552.5010348461733, 4847.034115710488, 4169.629216471681]","[571854.3414171352, 314434.3079986681, 249369.46084734704, 2267510.2565492606, 2271230.444196529, 2288983.2305423566, 2299937.5005158405, 2197565.520543057]","[15, 10, 19, 14, 20, 9, 14, 20]","[1847.4697077690662, 2172.673931265717, 1112.4463519313306, 1168.6203787195673, 1193.3701657458564, 1216.3303613327078, 1242.5695110258869, 1276.847290640394]",1999.0,1296.648324162081
509,"[201.95597996698407, 178.1736060906614, 462.57372980070113, 3849.3510232362896, 4835.318009858701, 1830.6617613639783, 4069.5733384894593, 5523.618662778134]","[570525.64340673, 287563.3757057312, 238865.27868367298, 2297569.1357910177, 2297184.510486421, 2305027.831092221, 2244769.660956241, 2234680.5032140855]","[10, 17, 14, 15, 16, 9, 12, 18]","[1842.2174840085288, 2152.8239202657805, 1103.448275862069, 1156.1106155218554, 1176.5773944620971, 1198.8899167437557, 1230.7692307692307, 1265.0073206442166]",2024.0,1280.6324110671937
510,"[2061.9983127312103, 1092.6708150604795, 934.4863207969332, 3545.1799987598256, 2719.016113829201, 5852.994918699419, 5106.674727454345, 4166.383906931313]","[558317.6789840395, 312706.4439033248, 243235.96183817356, 2280080.561167062, 2286933.171251239, 2253806.424168766, 2304265.834251348, 2272586.588750264]","[23, 13, 21, 11, 12, 16, 16, 9]","[1835.6940509915014, 2158.2014987510406, 1102.9787234042553, 1152.0, 1173.3816206428248, 1203.901532745007, 1233.1113225499523, 1264.3902439024391]",2022.0,1281.899109792285
511,"[1983.6381261439578, 650.4330475714434, 1747.0474241846728, 3921.927040884389, 2610.858612002114, 5331.071702917261, 3568.1877463834953, 5710.2777467567]","[626276.113063193, 291286.91288481327, 231408.74995038437, 2272149.713653329, 2319986.351719268, 2265489.1450728145, 2291117.7871951577, 2183606.5389855527]","[22, 15, 15, 14, 10, 17, 13, 17]","[1840.909090909091, 2179.983179142136, 1111.969111969112, 1168.0937359170798, 1187.3568483737974, 1207.8285181733459, 1234.8737494044783, 1272.459499263623]",1998.0,1297.2972972972973
512,"[805.0511572777274, 695.3237191836573, 630.2910964539726, 3822.8886541826832, 4600.455239358973, 5469.981017001727, 4593.437250503089, 5639.627582370721]","[563500.7353614275, 296912.72544336325, 234654.0868979986, 2291557.834111593, 2268248.824176181, 2256590.9277668027, 2254644.629822389, 2208565.090871169]","[13, 15, 11, 11, 15, 15, 16, 14]","[1813.8558432470259, 2122.8501228501227, 1088.16120906801, 1143.865842894969, 1164.4204851752022, 1186.8131868131868, 1214.6204311152765, 1246.7532467532467]",2047.0,1266.2432828529556
513,"[1434.3231404317696, 1899.712742784637, 659.4233384770739, 3672.293916162791, 4217.101554465308, 3510.74886938982, 6450.278608407479, 5919.704733539567]","[583121.5041243939, 290100.59106010763, 230595.4277803697, 2299827.562319405, 2290834.6295667673, 2274718.717880819, 2215825.069522224, 2118215.085176937]","[14, 9, 20, 10, 13, 15, 21, 19]","[1839.6025550035486, 2145.6953642384105, 1101.5724606884828, 1155.5951850200624, 1178.1818181818182, 1202.784222737819, 1231.353919239905, 1268.1017612524463]",2007.0,1291.4798206278026
514,"[871.5626997794611, 642.4222164762322, 46.61486305973898, 2108.2580346017053, 1333.345928622482, 1649.1499545217946, 1229.357102294726, 1731.438041456666]","[194915.0589216992, 94944.94070355194, 73884.55794968628, 735870.5081703006, 775109.8518103473, 767484.3828306926, 766870.0795055003, 726299.8707508501]","[8, 14, 13, 14, 14, 17, 10, 16]","[5468.354430379747, 6368.550368550368, 3281.012658227848, 3442.231075697211, 3507.44248985115, 3585.0622406639004, 3650.7042253521126, 3772.92576419214]",670.0,3868.6567164179105
