Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
154,"[0.0, 6258.813007527209, 3677.102359533157, 120262.09863204112, 113666.83668944456, 80749.57413477081, 81596.1281267971]","[0.0, 6258.813007527213, 3677.102359533157, 80861.90577023895, 73265.79298918051, 80749.5741347708, 81596.1281267971]","[0, 0, 0, 1, 1, 0, 0]","[20.889748549323016, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
155,"[0.0, 6259.012065000959, 3670.3121863620618, 148511.6129738204, 77381.19527438279, 93768.67022903843, 122383.50449342029]","[0.0, 6259.012065000963, 3670.3121863620618, 80782.92495821773, 77381.19527438277, 76754.20570244771, 77991.62234561521]","[1, 0, 0, 1, 0, 1, 1]","[21.796165489404643, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
156,"[0.0, 6246.938506405069, 3665.953544684664, 84847.23720968896, 77375.211510427, 122244.05089412592, 81586.63554812787]","[0.0, 6246.938506405066, 3665.953544684664, 84847.23720968896, 77375.21151042702, 76868.78826714863, 81586.63554812787]","[0, 0, 0, 0, 0, 1, 0]","[20.889748549323016, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
157,"[0.0, 59772.45746600481, 5431.586376481162, 85259.91438080228, 78239.27937898057, 81400.5171531721, 82201.114743577]","[0.0, 2280.697234022511, 5431.586376481158, 85259.91438080226, 78239.27937898056, 81400.51715317208, 82201.114743577]","[0, 3, 1, 0, 0, 0, 0]","[20.889748549323016, 182.27848101265823, 1122.077922077922, 1107.6923076923076, 1093.6708860759493, 1080.0, 1066.6666666666667]",81.0,1066.6666666666667
158,"[0.0, 6261.419558481772, 3679.607547234009, 84860.92597805016, 149106.55153909954, 80751.15715766653, 81600.91291396332]","[0.0, 6261.419558481775, 3679.607547234009, 84860.92597805015, 73362.51790528993, 80751.15715766654, 81600.91291396334]","[2, 0, 0, 0, 1, 0, 0]","[22.057697217258106, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
159,"[0.0, 63648.98762311244, 9948.035178222344, 85185.57211938816, 149312.45002948193, 81432.99546782803, 142791.8843328338]","[0.0, 6144.480363793882, 9948.035178222337, 85185.57211938816, 74309.04631640032, 81432.99546782802, 73792.78082401579]","[1, 1, 0, 0, 1, 0, 2]","[21.796165489404643, 176.3265306122449, 1136.842105263158, 1122.077922077922, 1107.6923076923076, 1107.6923076923076, 1107.6923076923076]",78.0,1107.6923076923076
160,"[0.0, 6426.750459815699, 57448.67397492871, 84972.3806318263, 78311.72711631292, 81310.5659975925, 82071.62688515418]","[0.0, 6426.750459815699, 1902.027087465176, 84972.38063182631, 78311.72711631293, 81310.56599759251, 82071.6268851542]","[0, 0, 3, 0, 0, 0, 0]","[20.889748549323016, 163.0188679245283, 1183.5616438356165, 1167.5675675675675, 1152.0, 1136.842105263158, 1122.077922077922]",77.0,1122.077922077922
161,"[0.0, 6266.243434226999, 3686.3434098454527, 84866.56245189317, 77396.8834868655, 80759.01465768006, 100445.920578575]","[0.0, 6266.243434226995, 3686.3434098454527, 84866.56245189317, 77396.8834868655, 80759.01465768009, 73422.8018304374]","[1, 0, 0, 0, 0, 0, 2]","[21.801665404996214, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
162,"[0.0, 6255.142588884828, 3675.499494665768, 84854.61714660867, 77384.62143140625, 80745.61177984186, 103052.98009673641]","[0.0, 6255.142588884828, 3675.499494665768, 84854.61714660867, 77384.62143140624, 80745.61177984187, 73027.55184112153]","[0, 0, 0, 0, 0, 0, 2]","[20.889748549323016, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
163,"[0.0, 4714.032863354747, 4318.51884304003, 155086.98344240902, 79022.10174518595, 136747.93266588816, 81593.47536493248]","[0.0, 4714.032863354747, 4318.51884304003, 80717.64410507187, 73016.68952410894, 76380.71423260534, 81593.47536493248]","[1, 1, 0, 1, 1, 1, 0]","[21.64328657314629, 167.11798839458413, 1053.658536585366, 1053.658536585366, 1080.0, 1107.6923076923076, 1093.6708860759493]",79.0,1093.6708860759493
164,"[0.0, 6259.485283895032, 3674.956389875366, 84857.4858533091, 77388.73644903474, 80747.67302655918, 81596.69379377949]","[0.0, 6259.485283895028, 3674.956389875362, 84857.48585330912, 77388.73644903474, 80747.67302655918, 81596.69379377949]","[0, 1, 0, 0, 0, 0, 0]","[20.88469905728789, 170.41420118343194, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
165,"[0.0, 5735.174969535747, 3740.7859471128286, 163323.12014478943, 77452.39945008396, 142111.0829298305, 81659.28603922145]","[0.0, 5735.17496953575, 3740.785947112825, 80511.09661686848, 77452.39945008393, 76314.43218472594, 81659.28603922144]","[1, 2, 0, 1, 0, 1, 0]","[21.796165489404643, 177.77777777777777, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
166,"[0.0, 5862.785072514358, 3656.835833130106, 83534.58800368037, 211180.9152311028, 79901.70484224042, 80701.51830596449]","[0.0, 5862.785072514354, 3656.835833130106, 79527.20385427098, 61927.20556029712, 79901.70484224042, 80701.51830596449]","[0, 1, 2, 1, 3, 0, 0]","[20.889748549323016, 169.74459724950884, 1122.077922077922, 1107.6923076923076, 1093.6708860759493, 1080.0, 1066.6666666666667]",81.0,1066.6666666666667
167,"[0.0, 5251.226526660419, 3231.2889819292686, 211413.086780585, 113860.89479193624, 80419.91654921797, 81250.2356062113]","[0.0, 5251.226526660419, 3231.2889819292686, 77844.67271733987, 73540.44753537103, 80419.91654921799, 81250.2356062113]","[1, 2, 0, 2, 1, 0, 0]","[21.801665404996214, 176.3265306122449, 1040.9638554216867, 1040.9638554216867, 1053.658536585366, 1040.9638554216867, 1028.5714285714287]",84.0,1028.5714285714287
168,"[0.0, 5774.104194555748, 4170.022715388117, 214733.09218864155, 78081.09430727642, 113786.39889572188, 80340.82534712556]","[0.0, 5774.1041945557445, 4170.022715388113, 77279.85609478365, 78081.0943072764, 71892.7096265407, 80340.82534712554]","[0, 1, 0, 2, 0, 3, 0]","[20.889748549323016, 169.41176470588235, 1053.658536585366, 1053.658536585366, 1053.658536585366, 1080.0, 1066.6666666666667]",81.0,1066.6666666666667
169,"[0.0, 5729.293847894653, 28451.853970188935, 84631.26838177964, 124387.55796642703, 80807.00567837706, 110401.5984073493]","[0.0, 5729.293847894653, 1831.054134467573, 84631.26838177965, 73745.16600299045, 80807.00567837706, 74477.23637791627]","[0, 1, 1, 0, 1, 0, 2]","[20.88469905728789, 169.41176470588235, 1080.0, 1066.6666666666667, 1053.658536585366, 1080.0, 1136.842105263158]",76.0,1136.842105263158
170,"[0.0, 6257.3172623386745, 3672.2925438567872, 85482.75077615082, 143898.1174525301, 116482.27949233953, 76845.72553556596]","[0.0, 6257.3172623386745, 3672.292543856791, 85482.75077615083, 73670.96371332397, 72093.97873567257, 76845.72553556594]","[2, 1, 1, 0, 1, 2, 0]","[22.790820364020046, 170.41420118343194, 1093.6708860759493, 1080.0, 1080.0, 1080.0, 1066.6666666666667]",81.0,1066.6666666666667
171,"[0.0, 6262.1482954264175, 3677.905163700969, 84857.18152158704, 77387.67136803243, 80749.35727995884, 81597.68114918275]","[0.0, 6262.1482954264175, 3677.905163700969, 84857.18152158706, 77387.67136803245, 80749.35727995883, 81597.68114918277]","[0, 0, 0, 0, 0, 0, 0]","[20.889748549323016, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
172,"[0.0, 5779.12953183028, 2581.0036836392283, 149872.0321991336, 142933.1799046644, 81372.0918602141, 81248.24723488835]","[0.0, 5779.129531830284, 2581.0036836392246, 81232.36140428593, 74293.96458473595, 80431.87411047693, 81248.24723488835]","[1, 1, 1, 1, 1, 0, 0]","[21.796165489404643, 169.41176470588235, 1080.0, 1066.6666666666667, 1053.658536585366, 1053.658536585366, 1040.9638554216867]",83.0,1040.9638554216867
173,"[0.0, 6391.569318211004, 3062.0016916071872, 84872.17072040914, 84886.84662542351, 80910.53286732757, 139911.5189972206]","[0.0, 6391.569318211001, 3062.001691607191, 84872.17072040914, 73877.75099569348, 80910.53286732757, 77797.38682016516]","[0, 0, 1, 0, 1, 0, 1]","[20.889748549323016, 163.0188679245283, 1093.6708860759493, 1080.0, 1066.6666666666667, 1053.658536585366, 1040.9638554216867]",83.0,1040.9638554216867
174,"[0.0, 6388.804953250186, 3061.641853186946, 85706.29877265982, 77672.69617232472, 144920.31384532613, 81730.50935828258]","[0.0, 6388.80495325019, 3061.6418531869494, 80702.06217880729, 77672.69617232472, 73201.09266363383, 81730.50935828258]","[1, 0, 1, 1, 0, 1, 0]","[21.796165489404643, 163.0188679245283, 1093.6708860759493, 1080.0, 1066.6666666666667, 1053.658536585366, 1040.9638554216867]",83.0,1040.9638554216867
175,"[0.0, 6261.295048659904, 3680.7358570729484, 84892.72385356567, 105300.8957886757, 81115.96470550657, 81903.09412193466]","[0.0, 6261.295048659904, 3680.7358570729484, 84892.72385356567, 73918.07986949712, 81115.96470550657, 81903.09412193467]","[0, 0, 0, 0, 1, 0, 0]","[20.88469905728789, 162.71186440677965, 1053.658536585366, 1080.0, 1107.6923076923076, 1093.6708860759493, 1080.0]",80.0,1080.0
176,"[0.0, 6255.523474532743, 3678.2526240558655, 137229.95766229645, 89488.55198635737, 80743.74987874713, 81598.63967145282]","[0.0, 6255.52347453274, 3678.2526240558655, 80505.38312783965, 73475.10848953747, 80743.74987874714, 81598.63967145281]","[1, 0, 0, 1, 1, 0, 0]","[21.796165489404643, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
177,"[0.0, 6264.899203762965, 3685.124502041719, 92698.79443022542, 77396.99345339443, 80754.95523469886, 81605.75982502705]","[0.0, 6264.899203762961, 3685.124502041719, 80687.34082245242, 77396.99345339445, 80754.95523469886, 81605.75982502705]","[0, 0, 0, 1, 0, 0, 0]","[20.88469905728789, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
178,"[0.0, 6334.158938469613, 4153.439341079033, 84974.19327454962, 77965.5835693152, 135957.07987580623, 81979.08211613754]","[0.0, 6334.158938469613, 4153.439341079036, 84974.19327454963, 77965.58356931522, 77156.98189666701, 81979.08211613755]","[1, 0, 1, 0, 0, 1, 0]","[21.796165489404643, 163.0188679245283, 1107.6923076923076, 1093.6708860759493, 1093.6708860759493, 1093.6708860759493, 1080.0]",80.0,1080.0
179,"[0.0, 6246.6485291260215, 3667.7116505593076, 153187.13653277358, 117283.40673517871, 102239.06872857909, 81587.08359772805]","[0.0, 6246.648529126025, 3667.7116505593076, 80457.77287904099, 72890.7806699668, 75862.98376389555, 81587.08359772804]","[1, 0, 0, 1, 1, 1, 0]","[21.796165489404643, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
180,"[0.0, 6259.800622575942, 3678.724298666217, 84859.78580269148, 77392.71187479656, 116012.57452713401, 148681.75478183976]","[0.0, 6259.800622575942, 3678.724298666217, 84859.78580269149, 77392.71187479656, 73616.14068001596, 74939.58146864767]","[1, 0, 0, 0, 0, 2, 1]","[21.796165489404643, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1053.658536585366, 1040.9638554216867]",83.0,1040.9638554216867
181,"[0.0, 6322.758748442651, 57238.7759505647, 147836.61386879554, 77758.5019826295, 77357.6074469779, 81816.78369977995]","[0.0, 6322.758748442648, 1448.03855357664, 81035.98734499003, 77758.50198262952, 76417.35557513485, 81816.78369977996]","[0, 0, 1, 1, 0, 1, 0]","[20.88469905728789, 163.0188679245283, 1093.6708860759493, 1080.0, 1066.6666666666667, 1053.658536585366, 1040.9638554216867]",83.0,1040.9638554216867
182,"[0.0, 6255.207311989838, 3674.1107030903186, 84856.05249768856, 77382.79200398797, 80744.7534963625, 118553.34059280687]","[0.0, 6255.207311989834, 3674.110703090322, 84856.05249768855, 77382.79200398795, 80744.75349636248, 77157.93568009349]","[0, 0, 0, 0, 0, 0, 1]","[20.889748549323016, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
183,"[0.0, 6298.784233292343, 3422.4652038997156, 113483.73609458361, 78333.16820578792, 112842.91827593974, 82243.82656716909]","[0.0, 6298.784233292343, 3422.4652038997156, 81036.4125613599, 78333.16820578791, 77392.76964249696, 82243.8265671691]","[0, 0, 1, 1, 0, 1, 0]","[20.889748549323016, 163.0188679245283, 1093.6708860759493, 1122.077922077922, 1107.6923076923076, 1093.6708860759493, 1080.0]",80.0,1080.0
184,"[0.0, 6397.40499621613, 3063.88636315077, 84873.68430364117, 107006.3666813765, 134320.6692229145, 117576.40037415616]","[0.0, 6397.404996216126, 3063.88636315077, 84873.68430364116, 73699.87136971988, 77208.95779878933, 77263.83754614597]","[1, 0, 1, 0, 1, 1, 1]","[21.790668348045397, 163.0188679245283, 1093.6708860759493, 1080.0, 1066.6666666666667, 1053.658536585366, 1040.9638554216867]",83.0,1040.9638554216867
185,"[0.0, 5745.041052336808, 3745.904373048368, 102641.6098469826, 105196.65295968737, 81060.65152896424, 81869.8996765442]","[0.0, 5745.041052336808, 3745.904373048368, 80621.84739269016, 74261.03630370961, 81060.65152896426, 81869.8996765442]","[0, 2, 0, 1, 1, 0, 0]","[20.88469905728789, 177.77777777777777, 1053.658536585366, 1066.6666666666667, 1080.0, 1066.6666666666667, 1053.658536585366]",82.0,1053.658536585366
186,"[0.0, 6255.397773979948, 3669.1490146719043, 138423.19446417192, 153806.0450651791, 80737.72724961507, 81589.16941898066]","[0.0, 6255.397773979948, 3669.1490146719007, 77013.24222766468, 73067.29278289054, 80737.72724961507, 81589.16941898067]","[0, 1, 0, 2, 1, 0, 0]","[20.889748549323016, 170.41420118343194, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
187,"[0.0, 5739.037227049808, 3742.7056728512434, 84921.41653081542, 77449.98195320628, 80813.42711346786, 81662.0850270988]","[0.0, 5739.037227049808, 3742.705672851247, 84921.41653081542, 77449.98195320628, 80813.42711346784, 81662.0850270988]","[0, 1, 0, 0, 0, 0, 0]","[20.894800483675937, 169.41176470588235, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
188,"[0.0, 6389.612434151539, 3060.7788827144177, 86596.68320586471, 77666.50485336037, 206625.0721348841, 81728.60878530212]","[0.0, 6389.612434151542, 3060.7788827144177, 80590.77086978877, 77666.50485336038, 72794.63788721953, 81728.60878530212]","[1, 0, 1, 1, 0, 2, 0]","[21.801665404996214, 163.0188679245283, 1093.6708860759493, 1080.0, 1066.6666666666667, 1053.658536585366, 1040.9638554216867]",83.0,1040.9638554216867
189,"[0.0, 6262.638396494196, 2079.9357484057546, 84881.09704364154, 101110.33191532547, 80871.05951253432, 81699.08152181155]","[0.0, 6262.638396494196, 2079.9357484057546, 84881.09704364154, 73763.06779912909, 80871.05951253431, 81699.08152181155]","[0, 1, 1, 0, 1, 0, 0]","[20.889748549323016, 170.41420118343194, 1080.0, 1066.6666666666667, 1053.658536585366, 1040.9638554216867, 1028.5714285714287]",84.0,1028.5714285714287
190,"[0.0, 5880.383964148012, 3732.884101282376, 84910.35581479633, 77441.6522700121, 80799.13363859447, 81653.62920314542]","[0.0, 5880.383964148012, 3732.884101282376, 84910.35581479633, 77441.65227001211, 80799.13363859447, 81653.62920314542]","[0, 1, 0, 0, 0, 0, 0]","[20.889748549323016, 169.74459724950884, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
191,"[0.0, 6384.058726994419, 3057.992484622351, 84866.3478995607, 77667.55379708386, 80907.25152978921, 115954.06079625376]","[0.0, 6384.058726994419, 3057.992484622351, 84866.34789956071, 77667.55379708385, 80907.2515297892, 77641.9646282383]","[1, 0, 1, 0, 0, 0, 1]","[21.801665404996214, 163.0188679245283, 1093.6708860759493, 1080.0, 1066.6666666666667, 1053.658536585366, 1040.9638554216867]",83.0,1040.9638554216867
192,"[0.0, 6254.805623906697, 3675.48385200317, 82516.31055969643, 75586.94450256361, 78707.29705854465, 79497.3217679608]","[0.0, 6254.805623906697, 3675.48385200317, 82516.31055969645, 75586.94450256362, 78707.29705854465, 79497.3217679608]","[2, 0, 1, 1, 0, 0, 0]","[22.383419689119172, 162.71186440677965, 1093.6708860759493, 1122.077922077922, 1107.6923076923076, 1093.6708860759493, 1080.0]",80.0,1080.0
193,"[0.0, 6353.040066769776, 4170.966053150278, 84993.8136736181, 77882.63093878937, 81083.87316915512, 81890.93703414622]","[0.0, 6353.040066769772, 4170.966053150281, 84993.81367361809, 77882.63093878936, 81083.87316915511, 81890.93703414622]","[0, 0, 1, 0, 0, 0, 0]","[20.88469905728789, 163.0188679245283, 1107.6923076923076, 1093.6708860759493, 1080.0, 1066.6666666666667, 1053.658536585366]",82.0,1053.658536585366
194,"[0.0, 5778.791326665607, 3172.8152605373143, 85343.82055781988, 175311.86508169625, 157553.62437867385, 122696.5657489393]","[0.0, 5778.791326665607, 3172.815260537318, 85343.82055781988, 70048.59602778126, 76372.16109570759, 76800.30769290193]","[0, 1, 0, 0, 2, 1, 1]","[20.889748549323016, 169.41176470588235, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
195,"[0.0, 60435.855026884536, 3636.9434000719193, 102257.88928049128, 117669.28748558098, 80702.5825632809, 81555.68136083134]","[0.0, 2917.493028369725, 3636.9434000719193, 80238.92585600496, 73540.21946361287, 80702.5825632809, 81555.68136083132]","[0, 1, 0, 1, 1, 0, 0]","[20.88469905728789, 163.32703213610586, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
196,"[0.0, 6256.8653418619, 3678.163360518265, 84497.67429730954, 108155.1111434665, 80589.56544024871, 92032.31412443066]","[0.0, 6256.865341861903, 3678.163360518265, 84497.67429730952, 73161.98127010587, 80589.56544024871, 76421.01831201898]","[0, 1, 1, 1, 1, 0, 1]","[20.894800483675937, 170.41420118343194, 1093.6708860759493, 1093.6708860759493, 1080.0, 1066.6666666666667, 1053.658536585366]",82.0,1053.658536585366
197,"[0.0, 5250.163417128435, 3228.730589767136, 85396.89395897934, 78142.9824246669, 136985.8628959934, 81453.79062475232]","[0.0, 5250.163417128435, 3228.730589767132, 85396.89395897934, 77242.84434862057, 76706.8651913896, 81453.79062475234]","[1, 3, 0, 0, 0, 1, 0]","[21.796165489404643, 179.253112033195, 1040.9638554216867, 1028.5714285714287, 1066.6666666666667, 1093.6708860759493, 1080.0]",80.0,1080.0
198,"[0.0, 6254.289785944224, 3676.099457461689, 88152.17799290651, 119566.01850139903, 80743.21136889543, 81598.12233265588]","[0.0, 6254.289785944224, 3676.0994574616925, 81145.64563018658, 73163.35353521367, 80743.21136889543, 81598.1223326559]","[0, 0, 0, 1, 1, 0, 0]","[20.889748549323016, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
199,"[0.0, 5734.149930167263, 3735.3882051671026, 84914.60234487348, 153347.33643360392, 156444.28479702462, 81655.62377219243]","[0.0, 5734.149930167267, 3735.3882051671026, 84914.60234487348, 73545.76772181228, 76642.70312074025, 81655.62377219243]","[0, 1, 0, 0, 1, 1, 0]","[20.889748549323016, 169.41176470588235, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[0.0, 6243.766894435947, 3669.0346804181463, 84845.41175332484, 77374.71680836115, 77118.69211002298, 81587.52200644894]","[39048.0, 6243.76689443595, 3669.0346804181463, 84845.41175332482, 77374.71680836116, 76178.71784137495, 81587.52200644895]","[2, 0, 0, 0, 0, 1, 0]","[44.97657470067673, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[0.0, 9469.25713256354, 7580.890910364458, 81615.05717851053, 69884.38117007112, 197687.6336367194, 81441.48169086553]","[36214.0, 9469.257132563536, 8271.890910364455, 85494.05717851051, 72900.85380286696, 66039.9824071198, 81441.48169086553]","[3, 0, 0, 0, 1, 2, 0]","[45.95744680851064, 169.74459724950884, 1107.6923076923076, 1093.6708860759493, 1093.6708860759493, 1080.0, 1066.6666666666667]",81.0,1066.6666666666667
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[0.0, 6244.619596636014, 3313.1855209113673, 82326.4544348326, 135851.32439191118, 158618.7474653472, 138098.12052470114]","[38893.0, 6244.61959663601, 3665.185520911371, 84848.4544348326, 73133.05573711333, 76882.2198348225, 75379.7926979837]","[2, 0, 0, 0, 1, 1, 1]","[44.97657470067673, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1080.0, 1136.842105263158]",76.0,1136.842105263158
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[0.0, 6274.774121949726, 4229.473848772701, 82250.48316738967, 113568.23834968942, 149507.82038324064, 81660.83737400663]","[42582.0, 6274.774121949726, 4690.473848772701, 84882.48316738968, 73148.99718891729, 72752.40452783355, 81660.83737400665]","[1, 0, 0, 0, 1, 2, 0]","[44.9531737773153, 162.71186440677965, 1066.6666666666667, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941]",85.0,1016.4705882352941
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[0.0, 3362.8166980101487, 5139.779902317707, 82168.69476874845, 112117.80189425178, 80428.5826599091, 81257.70168191759]","[46312.0, 3362.8166980101487, 5238.779902317707, 84437.69476874845, 73158.51787289663, 80428.58265990911, 81257.70168191759]","[0, 1, 1, 0, 1, 0, 0]","[45.093945720250524, 164.25855513307985, 1080.0, 1066.6666666666667, 1053.658536585366, 1040.9638554216867, 1028.5714285714287]",84.0,1028.5714285714287
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[0.0, 6257.490671560132, 3083.587755399705, 84893.30760207932, 77692.52183633827, 80931.99759152904, 81751.04095339213]","[46195.0, 6257.490671560132, 3083.587755399705, 84893.30760207934, 77692.52183633826, 80931.99759152903, 81751.04095339215]","[0, 0, 1, 0, 0, 0, 0]","[44.906444906444904, 162.71186440677965, 1093.6708860759493, 1080.0, 1066.6666666666667, 1053.658536585366, 1040.9638554216867]",83.0,1040.9638554216867
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[0.0, 5339.7513636385775, 2770.369418705759, 84941.26251714905, 77381.64109167943, 80781.68296928599, 81642.83142229589]","[47961.0, 5339.751363638581, 2770.3694187057627, 84941.26251714904, 77381.64109167943, 80781.68296928599, 81642.8314222959]","[0, 2, 0, 0, 0, 0, 0]","[47.033206314643444, 176.68711656441718, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976, 993.1034482758621]",87.0,993.1034482758621
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[0.0, 6249.466257164513, 3664.4496394479065, 84843.59587930795, 77374.38453476124, 80737.49442499141, 81587.57154719178]","[46246.0, 6249.466257164513, 3664.4496394479065, 84843.59587930796, 77374.38453476124, 80737.49442499143, 81587.57154719178]","[0, 0, 0, 0, 0, 0, 0]","[44.97657470067673, 162.71186440677965, 1053.658536585366, 1040.9638554216867, 1028.5714285714287, 1016.4705882352941, 1004.6511627906976]",86.0,1004.6511627906976
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[0.0, 6390.485002235535, 3744.8277627029493, 143515.983432922, 112261.85274729514, 81434.32367211735, 82193.93207081406]","[46071.0, 6390.485002235535, 5623.827762702946, 81226.48219692742, 72355.47288535822, 81434.32367211735, 82193.93207081407]","[0, 0, 2, 1, 1, 0, 0]","[44.7900466562986, 163.0188679245283, 1183.5616438356165, 1167.5675675675675, 1152.0, 1136.842105263158, 1122.077922077922]",77.0,1122.077922077922
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[79176.14891533411, 112540.01618372361, 40724.83544448897, 83038.31660326687, 77914.70910226011, 115456.59068979866, 134398.3652821679]","[79176.14891533412, 63769.93126163616, 39712.23900477464, 77660.23963959582, 77914.70910226011, 74892.09597876211, 75209.17842907242]","[0, 1, 1, 1, 0, 1, 1]","[553.8461538461538, 881.6326530612245, 2057.1428571428573, 2057.1428571428573, 2107.317073170732, 2273.684210526316, 2541.176470588235]",32.0,2700.0
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[84732.90517373475, 79024.18229813503, 41026.523479805765, 84701.55024291278, 88405.16613345915, 160374.724063409, 83811.99408400446]","[84732.90517373473, 79024.18229813503, 40031.56579196146, 84701.55024291277, 74360.87572367751, 78873.8377033114, 83811.99408400446]","[0, 0, 0, 0, 2, 1, 0]","[1838.2978723404256, 1878.2608695652175, 1920.0, 1963.6363636363637, 2057.1428571428573, 2335.135135135135, 2468.5714285714284]",35.0,2468.5714285714284
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[120051.78494182683, 77726.63568638562, 40726.54214623418, 85389.39986653658, 81540.17124669196, 83499.6264297476, 134328.7174691095]","[63552.88712419961, 77726.6356863856, 40726.54214623418, 85389.39986653658, 81540.17124669196, 83499.62642974762, 75478.04467683478]","[2, 0, 0, 0, 0, 0, 2]","[145.21008403361344, 1838.2978723404256, 1920.0, 1920.0, 1920.0, 1920.0, 1920.0]",44.0,1963.6363636363637
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[85390.58090292203, 78573.32570073193, 71127.38835081628, 84552.04311648097, 163242.29666154966, 82937.47379832166, 157452.4768929052]","[72062.60799144182, 78573.32570073193, 31700.412963689734, 84552.04311648097, 72068.35994367368, 82937.47379832168, 79521.72574411436]","[1, 0, 2, 0, 2, 0, 1]","[210.2189781021898, 1800.0, 1878.2608695652175, 1878.2608695652175, 2009.3023255813953, 2215.3846153846152, 2273.684210526316]",37.0,2335.135135135135
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
